method,observable,n,mae,rmse,bias,median_ae,p95_ae,regime
B_ridge_residual,S2p,19,0.6328956775717619,0.7935199541131839,-0.19676510586002918,0.6039097356342609,1.6606465829801664,R6_N50_broad
B_ridge_residual,Qalpha,0,,,,,,R6_N50_broad
B_ridge_residual,delta2n,0,,,,,,R6_N50_broad
B_ridge_residual,delta2p,17,0.5395060011835339,0.6071956413725971,0.30287488184066713,0.49136631876649517,1.0289299128015725,R6_N50_broad
B_ridge_adaptive,Sn,0,,,,,,R6_N50_broad
B_ridge_adaptive,S2n,0,,,,,,R6_N50_broad
B_ridge_adaptive,Sp,19,0.47511210287397215,0.6092654103161704,-0.014056700300922162,0.36108299081661244,1.0082435068250772,R6_N50_broad
B_ridge_adaptive,S2p,19,0.8549073896359388,1.0374262633717395,-0.18170237686861487,0.709474873292379,1.868714623354105,R6_N50_broad
B_ridge_adaptive,Qalpha,0,,,,,,R6_N50_broad
B_ridge_adaptive,delta2n,0,,,,,,R6_N50_broad
B_ridge_adaptive,delta2p,17,0.5241727669242597,0.5711016174345986,0.3860412605067522,0.4394857417005369,0.9504639370720951,R6_N50_broad
B_semf,Sn,0,,,,,,R6_N82_broad
B_semf,S2n,0,,,,,,R6_N82_broad
B_semf,Sp,23,0.841940624103838,1.008944033293059,0.23033514479679387,0.7508440481669822,1.7748905707827813,R6_N82_broad
B_semf,S2p,22,1.414610718243921,1.7940789261091974,0.5572105477890132,1.1828431750409436,3.3795801194969495,R6_N82_broad
B_semf,Qalpha,0,,,,,,R6_N82_broad
B_semf,delta2n,0,,,,,,R6_N82_broad
B_semf,delta2p,20,1.0001971371302716,1.7061468421556278,0.042659739955888655,0.6658814975857013,3.2819804657983718,R6_N82_broad
B_hgb_data,Sn,0,,,,,,R6_N82_broad
B_hgb_data,S2n,0,,,,,,R6_N82_broad
B_hgb_data,Sp,23,1.7516786836089246,2.169695445257028,0.24109656457344303,1.3964263736227167,3.890979546693188,R6_N82_broad
B_hgb_data,S2p,22,2.093790567713117,2.950305786641558,0.5774558250419038,1.5678803608819862,6.83630129708391,R6_N82_broad
B_hgb_data,Qalpha,0,,,,,,R6_N82_broad
B_hgb_data,delta2n,0,,,,,,R6_N82_broad
B_hgb_data,delta2p,20,3.529728187703813,4.779945216328415,-0.6138076746650996,2.886434145303724,8.171563582449977,R6_N82_broad
B_hgb_soft,Sn,0,,,,,,R6_N82_broad
B_hgb_soft,S2n,0,,,,,,R6_N82_broad
B_hgb_soft,Sp,23,0.8600492975461234,1.2118349162065152,0.23463971270745748,0.5009952602824796,2.4858689716058957,R6_N82_broad
B_hgb_soft,S2p,22,1.1753711784902883,1.843644012388394,0.5653086586901798,0.5470324853109787,4.380432113596202,R6_N82_broad
B_hgb_soft,Qalpha,0,,,,,,R6_N82_broad
B_hgb_soft,delta2n,0,,,,,,R6_N82_broad
B_hgb_soft,delta2p,20,1.7590612167959079,2.7096240816041135,-0.21992722589250208,1.2144061446438172,3.9104214413259046,R6_N82_broad
B_hgb_residual,Sn,0,,,,,,R6_N82_broad
B_hgb_residual,S2n,0,,,,,,R6_N82_broad
B_hgb_residual,Sp,23,0.2583665746313015,0.310970390129946,0.0207769016602252,0.2287387840485735,0.5329967559019451,R6_N82_broad
B_hgb_residual,S2p,22,0.29307300365039946,0.3640451231074835,0.057780999288080566,0.25844847247481084,0.6445034820934892,R6_N82_broad
B_hgb_residual,Qalpha,0,,,,,,R6_N82_broad
B_hgb_residual,delta2n,0,,,,,,R6_N82_broad
B_hgb_residual,delta2p,20,0.5099206318541747,0.6515840806195738,0.016635491924375856,0.3315397652138472,1.4035714708356182,R6_N82_broad
B_hgb_adaptive,Sn,0,,,,,,R6_N82_broad
B_hgb_adaptive,S2n,0,,,,,,R6_N82_broad
B_hgb_adaptive,Sp,23,1.05438197682502,1.4840043556876936,0.1408246915225885,0.7078062951645734,3.042347761699784,R6_N82_broad
B_hgb_adaptive,S2p,22,1.2448301229415764,2.0801337195622183,0.3944972941000163,0.5566607291814307,5.493857973154716,R6_N82_broad
B_hgb_adaptive,Qalpha,0,,,,,,R6_N82_broad
B_hgb_adaptive,delta2n,0,,,,,,R6_N82_broad
B_hgb_adaptive,delta2p,20,2.214725564272885,3.3868950197849754,-0.30850542184641655,1.47768932796248,5.782295664862527,R6_N82_broad
B_mlp_data,Sn,0,,,,,,R6_N82_broad
B_mlp_data,S2n,0,,,,,,R6_N82_broad
B_mlp_data,Sp,23,1.1892577786347236,1.5874211612057354,-0.07958405861124804,1.0131285479258167,2.7910749525179646,R6_N82_broad
B_mlp_data,S2p,22,1.2996631455769665,2.0523771862014684,-0.13463008064196524,1.0102926564680956,3.6797458451551037,R6_N82_broad
B_mlp_data,Qalpha,0,,,,,,R6_N82_broad
B_mlp_data,delta2n,0,,,,,,R6_N82_broad
B_mlp_data,delta2p,20,1.181047753451469,1.8054461113311164,-0.6995534236008893,0.7798209169459369,3.234777756544704,R6_N82_broad
B_mlp_soft,Sn,0,,,,,,R6_N82_broad
B_mlp_soft,S2n,0,,,,,,R6_N82_broad
B_mlp_soft,Sp,23,0.7220508203846174,0.9667613035873897,0.10636746343358106,0.43291508428569614,1.8418152004414419,R6_N82_broad
B_mlp_soft,S2p,22,1.0595735156311072,1.4449613298995407,0.280474296416628,0.999876429898336,1.7576746445684193,R6_N82_broad
B_mlp_soft,Qalpha,0,,,,,,R6_N82_broad
B_mlp_soft,delta2n,0,,,,,,R6_N82_broad
B_mlp_soft,delta2p,20,0.748535399237096,1.6399978431126865,-0.2542255254668248,0.28576036517620196,3.26309938209695,R6_N82_broad
B_mlp_residual,Sn,0,,,,,,R6_N82_broad
B_mlp_residual,S2n,0,,,,,,R6_N82_broad
B_mlp_residual,Sp,23,0.2782131705314639,0.36738240352537443,-0.0004099023266482381,0.19838339627472124,0.7405171349469355,R6_N82_broad
B_mlp_residual,S2p,22,0.32128244192539446,0.5076711664865884,0.060819117107929414,0.19056650521486063,1.3027283628787698,R6_N82_broad
B_mlp_residual,Qalpha,0,,,,,,R6_N82_broad
B_mlp_residual,delta2n,0,,,,,,R6_N82_broad
B_mlp_residual,delta2p,20,0.4265717489307576,0.7489096823683034,-0.05918747116667191,0.20726169857573495,1.3362498748689755,R6_N82_broad
B_mlp_adaptive,Sn,0,,,,,,R6_N82_broad
B_mlp_adaptive,S2n,0,,,,,,R6_N82_broad
B_mlp_adaptive,Sp,23,0.7622430661085673,1.0712618291350626,0.005167818278274037,0.4636300645317988,2.08109110629241,R6_N82_broad
B_mlp_adaptive,S2p,22,1.02347544562165,1.5332527926386583,0.08153051735985173,0.6846725205058419,2.155525456415682,R6_N82_broad
B_mlp_adaptive,Qalpha,0,,,,,,R6_N82_broad
B_mlp_adaptive,delta2n,0,,,,,,R6_N82_broad
B_mlp_adaptive,delta2p,20,0.8180884813331432,1.6571302327638482,-0.3384880860983685,0.32215076486170346,3.346712030475319,R6_N82_broad
B_ridge_data,Sn,0,,,,,,R6_N82_broad
B_ridge_data,S2n,0,,,,,,R6_N82_broad
B_ridge_data,Sp,23,0.6054662614505125,0.8390903918852045,0.23245288648850557,0.36149927051451414,1.7337386327086497,R6_N82_broad
B_ridge_data,S2p,22,0.9618968268220814,1.3958356161597567,0.5869431171611784,0.39240573115432653,2.763343399657174,R6_N82_broad
B_ridge_data,Qalpha,0,,,,,,R6_N82_broad
B_ridge_data,delta2n,0,,,,,,R6_N82_broad
B_ridge_data,delta2p,20,0.8070631282099839,1.620905870267518,-0.1799126004942991,0.3703294548101894,3.127074280062791,R6_N82_broad
B_ridge_soft,Sn,0,,,,,,R6_N82_broad
B_ridge_soft,S2n,0,,,,,,R6_N82_broad
B_ridge_soft,Sp,23,0.6054662614505125,0.8390903918852045,0.23245288648850557,0.36149927051451414,1.7337386327086497,R6_N82_broad
B_ridge_soft,S2p,22,0.9618968268220814,1.3958356161597567,0.5869431171611784,0.39240573115432653,2.763343399657174,R6_N82_broad
B_ridge_soft,Qalpha,0,,,,,,R6_N82_broad
B_ridge_soft,delta2n,0,,,,,,R6_N82_broad
B_ridge_soft,delta2p,20,0.8070631282099839,1.620905870267518,-0.1799126004942991,0.3703294548101894,3.127074280062791,R6_N82_broad
B_ridge_residual,Sn,0,,,,,,R6_N82_broad
B_ridge_residual,S2n,0,,,,,,R6_N82_broad
B_ridge_residual,Sp,23,0.5662452133318489,0.8355945443665619,0.189109661429642,0.3393758284944397,1.850360853167421,R6_N82_broad
B_ridge_residual,S2p,22,0.9325802612892589,1.3671823017457378,0.5266247732975092,0.45158920118149126,2.673373088861547,R6_N82_broad
B_ridge_residual,Qalpha,0,,,,,,R6_N82_broad
B_ridge_residual,delta2n,0,,,,,,R6_N82_broad
B_ridge_residual,delta2p,20,0.8014084647013988,1.6310458949469013,-0.1999005818370506,0.3728742780996299,3.2073565950411558,R6_N82_broad
B_ridge_adaptive,Sn,0,,,,,,R6_N82_broad
B_ridge_adaptive,S2n,0,,,,,,R6_N82_broad
B_ridge_adaptive,Sp,23,0.680983312780496,0.8662098622833903,0.18741574666371533,0.48185689686033584,1.7824433640776296,R6_N82_broad
B_ridge_adaptive,S2p,22,1.0717657171469248,1.4631091615141398,0.5005299836290594,0.7480547645490105,2.8389609553588686,R6_N82_broad
B_ridge_adaptive,Qalpha,0,,,,,,R6_N82_broad
B_ridge_adaptive,delta2n,0,,,,,,R6_N82_broad
B_ridge_adaptive,delta2p,20,0.8290554428302357,1.5859632821576664,-0.09179903512988404,0.44932652327668166,3.1133278864005343,R6_N82_broad
B_semf,Sn,0,,,,,,R6_N126_broad
B_semf,S2n,0,,,,,,R6_N126_broad
B_semf,Sp,13,0.8343417724869456,0.9117747971442233,0.5271958796255638,0.8337000801409431,1.2926457193761052,R6_N126_broad
B_semf,S2p,12,1.5319064707026466,1.6716750038374728,1.199165086769483,1.5775634423962401,2.491921733961624,R6_N126_broad
B_semf,Qalpha,0,,,,,,R6_N126_broad
B_semf,delta2n,0,,,,,,R6_N126_broad
B_semf,delta2p,10,1.0098318725139734,1.615070882974078,-0.27499739038491955,0.47378822640882845,3.349165041644161,R6_N126_broad
B_hgb_data,Sn,0,,,,,,R6_N126_broad
B_hgb_data,S2n,0,,,,,,R6_N126_broad
B_hgb_data,Sp,13,0.8954986350762598,1.1198013926493737,0.16901931547489277,0.8406016943840768,1.9646215029030825,R6_N126_broad
B_hgb_data,S2p,12,1.1590702065883722,1.5679352695134068,0.4430597685326158,0.8583298033667006,3.015983526105548,R6_N126_broad
B_hgb_data,Qalpha,0,,,,,,R6_N126_broad
B_hgb_data,delta2n,0,,,,,,R6_N126_broad
B_hgb_data,delta2p,10,1.5244733861477697,1.9410504326380715,-0.786930190445014,1.1454162516372435,3.5708175452024515,R6_N126_broad
B_hgb_soft,Sn,0,,,,,,R6_N126_broad
B_hgb_soft,S2n,0,,,,,,R6_N126_broad
B_hgb_soft,Sp,13,0.7311376866126955,0.8187278864898009,0.3839252539653094,0.7052950933098145,1.3153488972322065,R6_N126_broad
B_hgb_soft,S2p,12,1.2454636863145463,1.3421904639990765,0.8967229594747437,1.1636232699318043,2.0543799220444385,R6_N126_broad
B_hgb_soft,Qalpha,0,,,,,,R6_N126_broad
B_hgb_soft,delta2n,0,,,,,,R6_N126_broad
B_hgb_soft,delta2p,10,0.8173174188209259,1.343069482187083,-0.47977051040891183,0.4724793769396456,2.7400466717287006,R6_N126_broad
B_hgb_residual,Sn,0,,,,,,R6_N126_broad
B_hgb_residual,S2n,0,,,,,,R6_N126_broad
B_hgb_residual,Sp,13,0.32177046751312094,0.40187780994220124,-0.005538000517512605,0.3256565143251464,0.7461765910654773,R6_N126_broad
B_hgb_residual,S2p,12,0.5536554952193455,0.6626131016736004,0.04072882007505996,0.4597903453609433,1.1753416872702582,R6_N126_broad
B_hgb_residual,Qalpha,0,,,,,,R6_N126_broad
B_hgb_residual,delta2n,0,,,,,,R6_N126_broad
B_hgb_residual,delta2p,10,0.8414636172810788,1.0898082851908952,0.07071335468594953,0.6017080865372009,2.0953251854359216,R6_N126_broad
B_hgb_adaptive,Sn,0,,,,,,R6_N126_broad
B_hgb_adaptive,S2n,0,,,,,,R6_N126_broad
B_hgb_adaptive,Sp,13,0.7099367945508605,0.8284623030188063,0.2762116303783142,0.6387569789567351,1.382812595266432,R6_N126_broad
B_hgb_adaptive,S2p,12,1.0409053438813582,1.248646507424747,0.6687677312093191,1.0410907280770516,2.2922554409808638,R6_N126_broad
B_hgb_adaptive,Qalpha,0,,,,,,R6_N126_broad
B_hgb_adaptive,delta2n,0,,,,,,R6_N126_broad
B_hgb_adaptive,delta2p,10,0.9504779696869946,1.3435469624520504,-0.5608398058355533,0.4504341665589209,2.7171370717810297,R6_N126_broad
B_mlp_data,Sn,0,,,,,,R6_N126_broad
B_mlp_data,S2n,0,,,,,,R6_N126_broad
B_mlp_data,Sp,13,0.951273815234257,1.2785147484458936,0.2869393465452084,0.6067324857806398,2.3972943362704875,R6_N126_broad
B_mlp_data,S2p,12,1.2914454305328416,1.6012026433543345,0.5420266753196378,1.5035281215056102,2.531189727868684,R6_N126_broad
B_mlp_data,Qalpha,0,,,,,,R6_N126_broad
B_mlp_data,delta2n,0,,,,,,R6_N126_broad
B_mlp_data,delta2p,10,1.533409969173158,2.1816504759936333,-0.5910165235198519,0.8307552458637701,4.126418045806881,R6_N126_broad
B_mlp_soft,Sn,0,,,,,,R6_N126_broad
B_mlp_soft,S2n,0,,,,,,R6_N126_broad
B_mlp_soft,Sp,13,0.816320321427506,0.9485658957171648,0.43109326639341816,0.6791895241226484,1.6195278004261127,R6_N126_broad
B_mlp_soft,S2p,12,1.349055687506412,1.554743888298911,0.9363097221895297,0.997543258276778,2.3758381883950506,R6_N126_broad
B_mlp_soft,Qalpha,0,,,,,,R6_N126_broad
B_mlp_soft,delta2n,0,,,,,,R6_N126_broad
B_mlp_soft,delta2p,10,1.0376778027616638,1.766630483686586,-0.40140504363885154,0.2404978888447431,3.660066243309129,R6_N126_broad
B_mlp_residual,Sn,0,,,,,,R6_N126_broad
B_mlp_residual,S2n,0,,,,,,R6_N126_broad
B_mlp_residual,Sp,13,0.2898358160910168,0.3844142397405352,0.015538922766066977,0.16297535975104438,0.7282170186491383,R6_N126_broad
B_mlp_residual,S2p,12,0.3743264549865444,0.5688911747718984,0.12185457513620197,0.14746238060752148,1.20946394037727,R6_N126_broad
B_mlp_residual,Qalpha,0,,,,,,R6_N126_broad
B_mlp_residual,delta2n,0,,,,,,R6_N126_broad
B_mlp_residual,delta2p,10,0.5146395944898359,0.905908718100309,-0.015347814087817824,0.19129147558612658,1.9544703553549072,R6_N126_broad
B_mlp_adaptive,Sn,0,,,,,,R6_N126_broad
B_mlp_adaptive,S2n,0,,,,,,R6_N126_broad
B_mlp_adaptive,Sp,13,0.7921802593957287,0.9821402233894757,0.3824608179857198,0.6613741937903796,1.754904592566572,R6_N126_broad
B_mlp_adaptive,S2p,12,1.3108932642350244,1.518666655363139,0.8173456208848128,1.0219709378510515,2.3832643941905416,R6_N126_broad
B_mlp_adaptive,Qalpha,0,,,,,,R6_N126_broad
B_mlp_adaptive,delta2n,0,,,,,,R6_N126_broad
B_mlp_adaptive,delta2p,10,1.0956248960404764,1.8316339667672796,-0.4548386891870223,0.21113462954383522,3.759494529560695,R6_N126_broad
B_ridge_data,Sn,0,,,,,,R6_N126_broad
B_ridge_data,S2n,0,,,,,,R6_N126_broad
B_ridge_data,Sp,13,0.8300167530821384,0.9312417259930957,0.511370322134903,0.7833149583746035,1.477969913321885,R6_N126_broad
B_ridge_data,S2p,12,1.5890041176582486,1.712881879839425,1.243886363120301,1.6092684163151034,2.5112018268404994,R6_N126_broad
B_ridge_data,Qalpha,0,,,,,,R6_N126_broad
B_ridge_data,delta2n,0,,,,,,R6_N126_broad
B_ridge_data,delta2p,10,0.9862126775566367,1.610344185603229,-0.2878004006500987,0.45315411599847266,3.3281805557089426,R6_N126_broad
B_ridge_soft,Sn,0,,,,,,R6_N126_broad
B_ridge_soft,S2n,0,,,,,,R6_N126_broad
B_ridge_soft,Sp,13,0.8300167530821384,0.9312417259930957,0.511370322134903,0.7833149583746035,1.477969913321885,R6_N126_broad
B_ridge_soft,S2p,12,1.5890041176582486,1.712881879839425,1.243886363120301,1.6092684163151034,2.5112018268404994,R6_N126_broad
B_ridge_soft,Qalpha,0,,,,,,R6_N126_broad
B_ridge_soft,delta2n,0,,,,,,R6_N126_broad
B_ridge_soft,delta2p,10,0.9862126775566367,1.610344185603229,-0.2878004006500987,0.45315411599847266,3.3281805557089426,R6_N126_broad
B_ridge_residual,Sn,0,,,,,,R6_N126_broad
B_ridge_residual,S2n,0,,,,,,R6_N126_broad
B_ridge_residual,Sp,13,0.8463719435594788,0.9246586029439684,0.5640994712604285,0.883936578596149,1.3512384616897635,R6_N126_broad
B_ridge_residual,S2p,12,1.5533046179685925,1.68933432920201,1.2610477476820279,1.5733857110875533,2.598094238505848,R6_N126_broad
B_ridge_residual,Qalpha,0,,,,,,R6_N126_broad
B_ridge_residual,delta2n,0,,,,,,R6_N126_broad
B_ridge_residual,delta2p,10,1.0039109893688192,1.5722607463086604,-0.23297300608157911,0.48658697864038913,3.228635859615096,R6_N126_broad
B_ridge_adaptive,Sn,0,,,,,,R6_N126_broad
B_ridge_adaptive,S2n,0,,,,,,R6_N126_broad
B_ridge_adaptive,Sp,13,0.8104886531706808,0.9014912346415245,0.5000819547106647,0.7702516471817944,1.4525197348221353,R6_N126_broad
B_ridge_adaptive,S2p,12,1.5335208482285718,1.6637632754832679,1.1972469248968878,1.560409802157551,2.466354653759845,R6_N126_broad
B_ridge_adaptive,Qalpha,0,,,,,,R6_N126_broad
B_ridge_adaptive,delta2n,0,,,,,,R6_N126_broad
B_ridge_adaptive,delta2p,10,0.9849139059848767,1.5863162076827555,-0.2689493978850351,0.44302355674449245,3.274324544566568,R6_N126_broad
B_semf,Sn,759,0.7847962687254195,0.9430260152063007,-0.12362805920700436,0.7122143550388955,1.7105663771726825,R4_magic_pm2_broad
B_semf,S2n,683,1.368368369705648,1.658546988794448,-0.25584381979757964,1.2381715039875871,3.006420582462397,R4_magic_pm2_broad
B_semf,Sp,719,0.8650333240913258,1.1672167930838162,0.308690859065282,0.7234965854788697,1.9656301114766166,R4_magic_pm2_broad
B_semf,S2p,604,1.517410086645161,2.0846502264880824,0.5871389760155961,1.2166545486261384,3.63233394963246,R4_magic_pm2_broad
B_semf,Qalpha,0,,,,,,R4_magic_pm2_broad
B_semf,delta2n,531,0.9286058335419562,1.4095329158967178,-0.13543828656851373,0.4570256626370792,3.2030336439365783,R4_magic_pm2_broad
B_semf,delta2p,395,1.340160321746603,1.8336238264945002,0.16019043881342088,0.8534348914988641,4.137816857911365,R4_magic_pm2_broad
B_hgb_data,Sn,759,4.499798681278888,7.811047692948758,0.3599304512601542,2.5319624639457743,15.644871387870422,R4_magic_pm2_broad
B_hgb_data,S2n,683,7.020972506622916,10.638939927183138,0.9832843903540275,4.191895116675596,22.708918665344466,R4_magic_pm2_broad
B_hgb_data,Sp,719,4.2814919615349245,7.796481442823701,0.04888949528937597,2.198405321515338,14.079734986138146,R4_magic_pm2_broad
B_hgb_data,S2p,604,6.386803248160548,10.512252187342336,0.5358917947960822,3.2142681190426856,23.29729795853836,R4_magic_pm2_broad
B_hgb_data,Qalpha,0,,,,,,R4_magic_pm2_broad
B_hgb_data,delta2n,531,9.85350270454947,15.820126055836008,-2.140745184232128,5.379468954238291,40.511352467689846,R4_magic_pm2_broad
B_hgb_data,delta2p,395,9.394937533609964,16.033843331421146,-2.9118281659444194,4.050010010114988,41.15547892694595,R4_magic_pm2_broad
B_hgb_soft,Sn,759,1.9149735993545638,3.219096666625377,0.06979534497986231,1.0802119624338502,6.358904367630482,R4_magic_pm2_broad
B_hgb_soft,S2n,683,3.0304000417683943,4.475982801992362,0.23980746426306515,1.866440625492487,9.768569147882005,R4_magic_pm2_broad
B_hgb_soft,Sp,719,1.7555124459027778,3.2225634132503576,0.20477031355491834,0.8952308772732067,5.691806591330039,R4_magic_pm2_broad
B_hgb_soft,S2p,604,2.713750914285268,4.415722744242767,0.5666401035277892,1.4978934444389154,9.297212809503797,R4_magic_pm2_broad
B_hgb_soft,Qalpha,0,,,,,,R4_magic_pm2_broad
B_hgb_soft,delta2n,531,4.141202933108367,6.653887736574419,-0.9375610456339615,2.1971105460536933,16.998634856540832,R4_magic_pm2_broad
B_hgb_soft,delta2p,395,4.039726805681963,6.643277810917258,-1.068617003089718,1.7775286715489074,16.909521393880798,R4_magic_pm2_broad
B_hgb_residual,Sn,759,0.5766080357280675,0.7607707796908073,-0.04574168163844556,0.4430243306543389,1.4905348744535105,R4_magic_pm2_broad
B_hgb_residual,S2n,683,0.8173521380221078,1.1772825495995314,-0.09003866148044808,0.4728803699913442,2.4818454042193707,R4_magic_pm2_broad
B_hgb_residual,Sp,719,0.6275484958602013,0.9401241048466904,0.13146753588606513,0.4304586540266655,1.6676142761205028,R4_magic_pm2_broad
B_hgb_residual,S2p,604,0.9237815976443745,1.4590878225258577,0.21383549312208627,0.5692441951424598,2.8998489013275406,R4_magic_pm2_broad
B_hgb_residual,Qalpha,0,,,,,,R4_magic_pm2_broad
B_hgb_residual,delta2n,531,1.0311975325313643,1.5307172000819678,-0.18693125976228972,0.5711989849596648,3.4419122997674094,R4_magic_pm2_broad
B_hgb_residual,delta2p,395,1.3955621568310697,2.212471545498755,-0.13577802906219125,0.8717342693746559,3.868254766884092,R4_magic_pm2_broad
B_hgb_adaptive,Sn,759,2.109445773385237,3.5856309675399207,0.14606086810585636,1.1833147064264722,6.70083200787781,R4_magic_pm2_broad
B_hgb_adaptive,S2n,683,3.304413345591954,4.94632946165969,0.38977757789660455,1.9310703864430252,11.008142461434499,R4_magic_pm2_broad
B_hgb_adaptive,Sp,719,1.9588122294401349,3.644862613662298,0.08231024041305995,0.9830980513889926,6.28900415549906,R4_magic_pm2_broad
B_hgb_adaptive,S2p,604,2.9259148424263164,4.8314681832346125,0.3796654914220089,1.538671109373695,10.858943469545784,R4_magic_pm2_broad
B_hgb_adaptive,Qalpha,0,,,,,,R4_magic_pm2_broad
B_hgb_adaptive,delta2n,531,4.553962467928769,7.410637158427632,-1.019175107871534,2.289375359705673,16.928953034707774,R4_magic_pm2_broad
B_hgb_adaptive,delta2p,395,4.272563569666616,7.091079138214741,-1.3173483258651177,1.9185819278920917,17.969130318282467,R4_magic_pm2_broad
B_mlp_data,Sn,759,1.8825993940926697,2.5498780253478204,-0.11192747374483716,1.4645579238324444,5.3971846339456215,R4_magic_pm2_broad
B_mlp_data,S2n,683,1.8571967511338925,2.4280279536855773,-0.1841887705584279,1.3938536594282596,4.983025537821934,R4_magic_pm2_broad
B_mlp_data,Sp,719,2.0197917757979145,2.6534842746852614,0.17432933159615044,1.5340350150240738,5.717507717156375,R4_magic_pm2_broad
B_mlp_data,S2p,604,2.2550637304995482,2.915531665669589,0.3712416909174867,1.788661698328383,5.951457460855301,R4_magic_pm2_broad
