N,Z,observable,derived_keV,official_keV,abs_diff_keV
62,40,Sn_keV,6491.75410000002,6491.7581,0.003999999979896529
62,40,Sp_keV,13815.607500000042,13815.6114,0.0038999999578663846
62,40,S2n_keV,11351.328000000096,11351.3271,0.0009000000954983989
62,40,S2p_keV,26341.868000000017,26341.8645,0.0035000000170839485
62,40,Qalpha_keV,-7583.952600000077,-7583.9543,0.0016999999234030838
61,41,Sn_keV,5478.099500000011,5478.095,0.004500000010921212
61,41,Sp_keV,10426.251099999994,10426.2491,0.001999999993131496
61,41,S2n_keV,12649.654999999912,12649.6552,0.0002000000877160346
61,41,S2p_keV,23554.974999999977,23554.9659,0.009099999977479456
61,41,Qalpha_keV,-6434.4349999999395,-6434.4331,0.001899999939269037
60,42,Sn_keV,8112.232900000061,8112.2321,0.0008000000607353286
60,42,Sp_keV,11958.353300000075,11958.3488,0.004500000075495336
60,42,S2n_keV,13510.47880000004,13510.473,0.0058000000408355845
60,42,S2p_keV,21766.078800000134,21766.0718,0.007000000132393325
60,42,Qalpha_keV,-4704.0332000000635,-4704.024,0.00920000006317423
59,43,Sn_keV,6299.646200000076,6299.6467,0.0004999999246138032
59,43,Sp_keV,8341.936900000088,8341.9408,0.0038999999123916496
59,43,S2n_keV,14694.60280000011,14694.6063,0.0034999998897546902
59,43,S2p_keV,19359.612800000003,19359.6177,0.004899999996268889
59,43,Qalpha_keV,-3473.2236000000266,-3473.225,0.001399999973273225
58,44,Sn_keV,9219.638999999966,9219.6402,0.0012000000333500793
58,44,Sp_keV,10050.80839999998,10050.8132,0.004800000020622974
58,44,S2n_keV,16021.67499999993,16021.6796,0.004600000069331145
58,44,S2p_keV,17491.344999999972,17491.3482,0.0032000000283005647
58,44,Qalpha_keV,-3415.3708000000333,-3415.3703,0.00050000003329842
57,45,Sn_keV,7442.206400000025,7442.2061,0.0003000000242536771
57,45,Sp_keV,6114.177599999937,6114.1745,0.003099999937148823
57,45,S2n_keV,17334.823600000003,17334.8222,0.001400000004650792
57,45,S2p_keV,15340.303599999985,15340.307,0.003400000015972182
57,45,Qalpha_keV,-2776.0205999999307,-2776.0181,0.0024999999309329723
56,46,Sn_keV,10542.142999999924,10542.1364,0.006599999924219446
56,46,Sp_keV,7779.510200000019,7779.5061,0.004100000019207073
56,46,S2n_keV,18832.927400000044,18832.9268,0.000600000043050386
56,46,S2p_keV,13253.517399999895,13253.5139,0.0034999998952116584
56,46,Qalpha_keV,-2103.012999999919,-2103.0075,0.005499999918811227
55,47,Sn_keV,8983.633499999996,8983.6355,0.0020000000040454324
55,47,Sp_keV,4103.525600000052,4103.5279,0.002299999948263576
55,47,S2n_keV,20251.360000000102,20251.3683,0.00829999989582575
55,47,S2p_keV,11233.510000000126,11233.5137,0.003699999873788329
55,47,Qalpha_keV,-1496.3952000000281,-1496.3989,0.003699999971786383
54,48,Sn_keV,11894.548699999927,11894.554,0.00530000007347553
54,48,Sp_keV,5614.287899999879,5614.2885,0.0006000001203574357
54,48,S2n_keV,21607.734400000074,21607.7423,0.007899999927758472
54,48,S2p_keV,9024.964400000055,9024.9713,0.00689999994392565
54,48,Qalpha_keV,-763.6317999998573,-763.632,0.00020000014262677723
53,49,Sn_keV,10221.307800000184,10221.3123,0.0044999998153798515
53,49,Sp_keV,2147.3981000001077,2147.4011,0.002999999892381311
53,49,S2n_keV,22659.383800000185,22659.3856,0.0017999998162849806
53,49,S2p_keV,7134.8638000001665,7134.8683,0.0044999998335697455
53,49,Qalpha_keV,-53.384599999990314,-53.3868,0.0022000000096866756
52,50,Sn_keV,12700.589600000065,12700.5893,0.0003000000651809387
52,50,Sp_keV,3678.9666000000434,3678.9653,0.0013000000435567927
52,50,S2n_keV,23929.39260000002,23929.3856,0.007000000019615982
52,50,S2p_keV,5318.242600000114,5318.2423,0.0003000001142936526
52,50,Qalpha_keV,276.60920000006445,276.6132,0.003999999935558662
64,39,Sn_keV,5355.706399999908,5355.7103,0.003900000091562106
64,39,Sp_keV,13586.688199999975,13586.6934,0.0052000000250700396
64,39,S2n_keV,9544.88029999996,9544.8831,0.0028000000384054147
64,39,S2p_keV,30467.5554999999,30467.5582,0.002700000099139288
64,39,Qalpha_keV,-9760.799399999902,-9760.7993,9.999990106734913e-05
63,40,Sn_keV,4298.883099999861,4298.8847,0.0016000001387510565
63,40,Sp_keV,13925.31669999985,13925.3233,0.006600000149774132
63,40,S2n_keV,10790.637199999881,10790.6428,0.005600000118647586
63,40,S2p_keV,27062.019999999902,27062.0212,0.0012000000970147084
63,40,Qalpha_keV,-7715.382199999876,-7715.3826,0.0004000001235908712
62,41,Sn_keV,6801.71100000001,6801.7207,0.009699999989607022
62,41,Sp_keV,10736.207999999984,10736.2117,0.0037000000156695023
62,41,S2n_keV,12279.810500000021,12279.8157,0.005199999977776315
62,41,S2p_keV,24551.815500000026,24551.8231,0.007599999975354876
62,41,Qalpha_keV,-6809.847400000086,-6809.8529,0.005499999913809006
61,42,Sn_keV,5464.782799999928,5464.7839,0.0011000000722560799
61,42,Sp_keV,11945.036599999992,11945.0376,0.0010000000074796844
61,42,S2n_keV,13577.015699999989,13577.0159,0.00020000001131847966
61,42,S2p_keV,22371.287699999986,22371.2867,0.0009999999856518116
61,42,Qalpha_keV,-5762.584199999925,-5762.5771,0.00709999992432131
60,43,Sn_keV,8102.320699999924,8102.317,0.0036999999238105374
60,43,Sp_keV,8332.02469999995,8332.0257,0.0010000000493164407
60,43,S2n_keV,14401.9669,14401.9637,0.0031999999991967343
60,43,S2p_keV,20290.378000000026,20290.3745,0.003500000024359906
60,43,Qalpha_keV,-4693.496999999974,-4693.4923,0.004699999974036473
59,44,Sn_keV,6232.051799999899,6232.0509,0.0008999998990475433
59,44,Sp_keV,9983.213999999803,9983.2173,0.003300000196759356
59,44,S2n_keV,15451.690799999866,15451.6911,0.000300000134302536
59,44,S2p_keV,18325.15089999989,18325.1582,0.007300000110262772
59,44,Qalpha_keV,-3721.972599999979,-3721.9773,0.00470000002087545
58,45,Sn_keV,9319.704499999993,9319.7075,0.003000000007887138
58,45,Sp_keV,6214.243099999963,6214.2417,0.0013999999637235305
58,45,S2n_keV,16761.910900000017,16761.9136,0.0026999999827239662
58,45,S2p_keV,16265.051499999943,16265.0549,0.003400000055989949
58,45,Qalpha_keV,-3128.7461999998195,-3128.7521,0.005900000180645293
57,46,Sn_keV,7625.334499999997,7625.3353,0.0008000000025276677
57,46,Sp_keV,7962.638299999991,7962.6352,0.003099999991718505
57,46,S2n_keV,18167.47749999992,18167.4716,0.005899999920075061
57,46,S2p_keV,14076.815899999929,14076.8097,0.006199999928867328
57,46,Qalpha_keV,-2256.5126999998465,-2256.5112,0.0014999998466009856
56,47,Sn_keV,10627.325999999885,10627.3189,0.007099999884303543
56,47,Sp_keV,4188.708600000013,4188.7104,0.0017999999872699846
56,47,S2n_keV,19610.95949999988,19610.9544,0.0050999998820771
56,47,S2p_keV,11968.218800000031,11968.2165,0.0023000000310275936
56,47,Qalpha_keV,-1643.0994999998948,-1643.0966,0.0028999998946801497
55,48,Sn_keV,9063.249700000044,9063.2428,0.006900000043970067
55,48,Sp_keV,5693.904099999927,5693.8958,0.008299999926748569
55,48,S2n_keV,20957.79839999997,20957.7968,0.0015999999704945367
55,48,S2p_keV,9797.429699999979,9797.4237,0.005999999979394488
55,48,Qalpha_keV,-893.6848999999929,-893.6808,0.004099999992945413
54,49,Sn_keV,12008.815899999812,12008.8195,0.0036000001873617293
54,49,Sp_keV,2261.6652999999933,2261.6666,0.0013000000067222572
54,49,S2n_keV,22230.123699999996,22230.1318,0.00810000000274158
54,49,S2p_keV,7875.953199999873,7875.955,0.0018000001273321686
54,49,Qalpha_keV,-344.8216999998549,-344.83,0.008300000145084141
64,40,Sn_keV,5979.982500000042,5979.9844,0.0018999999583684257
64,40,Sp_keV,14549.592799999984,14549.5974,0.004600000016580452
64,40,S2n_keV,10278.865599999903,10278.8691,0.0035000000971194822
64,40,S2p_keV,28136.28099999996,28136.2908,0.009800000039831502
64,40,Qalpha_keV,-8325.07119999989,-8325.0712,1.1095835361629725e-10
63,41,Sn_keV,4853.656799999997,4853.6471,0.00969999999688298
63,41,Sp_keV,11290.98170000012,11290.9741,0.007600000120874029
63,41,S2n_keV,11655.367800000007,11655.3678,7.275957614183426e-12
63,41,S2p_keV,25216.29839999997,25216.2974,0.0009999999710998964
63,41,Qalpha_keV,-6914.680399999954,-6914.6714,0.008999999953630322
62,42,Sn_keV,7460.733600000036,7460.7344,0.0007999999643288902
62,42,Sp_keV,12604.059200000018,12604.0513,0.007900000018707942
62,42,S2n_keV,12925.516399999964,12925.5182,0.0018000000363826985
62,42,S2p_keV,23340.267200000002,23340.263,0.00420000000303844
62,42,Qalpha_keV,-6395.932800000068,-6395.9277,0.005100000067614019
61,43,Sn_keV,5966.364500000025,5966.3668,0.002299999974638922
61,43,Sp_keV,8833.606400000048,8833.6086,0.002199999951699283
61,43,S2n_keV,14068.685199999949,14068.6838,0.0013999999482621206
61,43,S2p_keV,20778.64300000004,20778.6462,0.0031999999591789674
61,43,Qalpha_keV,-5132.635599999921,-5132.6391,0.003500000078929588
60,44,Sn_keV,8899.92240000004,8899.9139,0.008500000039930455
60,44,Sp_keV,10780.81569999992,10780.8143,0.0013999999191582901
60,44,S2n_keV,15131.974199999939,15131.9648,0.009399999938977999
60,44,S2p_keV,19112.84039999987,19112.84,0.00039999986984184943
60,44,Qalpha_keV,-4327.656799999881,-4327.6506,0.006199999880664109
59,45,Sn_keV,6998.962300000014,6998.9566,0.005700000013348472
59,45,Sp_keV,6981.153600000078,6981.1474,0.006200000078024459
59,45,S2n_keV,16318.666800000006,16318.664,0.0028000000056636054
59,45,S2p_keV,16964.36759999988,16964.3648,0.002799999881972326
59,45,Qalpha_keV,-3363.307999999961,-3363.3087,0.0007000000391599315
58,46,Sn_keV,10009.462100000004,10009.4607,0.001400000004650792
58,46,Sp_keV,8652.395900000003,8652.3885,0.007400000004054164
58,46,S2n_keV,17634.7966,17634.796,0.0006000000030326191
58,46,S2p_keV,14866.638999999966,14866.6302,0.0087999999668682
58,46,Qalpha_keV,-2592.6515999998664,-2592.6475,0.004099999866411963
57,47,Sn_keV,8385.084000000032,8385.0857,0.0016999999679683242
57,47,Sp_keV,4948.458100000047,4948.4608,0.002699999952710641
57,47,S2n_keV,19012.409999999916,19012.4045,0.0054999999156279955
57,47,S2p_keV,12911.096400000039,12911.0961,0.00030000003789609764
57,47,Qalpha_keV,-1950.2576000000117,-1950.2558,0.0018000000118263415
56,48,Sn_keV,11388.078699999955,11388.083,0.0043000000459869625
56,48,Sp_keV,6454.656799999997,6454.66,0.003200000002834713
56,48,S2n_keV,20451.3284,20451.3259,0.0024999999986903276
56,48,S2p_keV,10643.36540000001,10643.3704,0.004999999990104698
56,48,Qalpha_keV,-1180.6304000000237,-1180.6348,0.004399999976385516
55,49,Sn_keV,9621.602300000028,9621.5957,0.006600000027901842
55,49,Sp_keV,2820.017899999977,2820.0194,0.0015000000230429578
55,49,S2n_keV,21630.41819999984,21630.4151,0.0030999998416518793
55,49,S2p_keV,8513.921999999904,8513.9152,0.006799999904615106
55,49,Qalpha_keV,-469.61959999997634,-469.6211,0.0015000000236682354
54,50,Sp_keV,4283.63590000011,4283.6312,0.004700000110460678
54,50,S2n_keV,22834.793000000063,22834.7977,0.004699999935837695
54,50,S2p_keV,6545.301200000104,6545.2978,0.0034000001032836735
54,50,Qalpha_keV,142.62679999985266,142.6223,0.004499999852669134
52,52,S2p_keV,-730.1302000000142,-730.1229,0.007300000014197394
52,52,Qalpha_keV,5096.400000000023,5096.3997,0.0003000000233441824
65,40,Sn_keV,3811.9364000001224,3811.9319,0.004500000122334313
65,40,S2n_keV,9791.918900000164,9791.9164,0.0025000001642183634
65,40,Qalpha_keV,-8558.276500000036,-8558.2752,0.001300000036280835
64,41,Sn_keV,6175.859699999914,6175.8681,0.008400000086112414
64,41,Sp_keV,11486.858899999992,11486.8577,0.001199999991513323
64,41,S2n_keV,11029.51649999991,11029.5152,0.0012999999107705662
64,41,S2p_keV,26036.451699999976,26036.4551,0.0034000000232481398
64,41,Qalpha_keV,-7285.6695999999065,-7285.6759,0.006300000093688141
63,42,Sn_keV,5058.3597999999765,5058.358,0.0017999999763560481
63,42,Sp_keV,12808.762199999997,12808.7621,9.999999747378752e-05
63,42,S2n_keV,12519.093400000012,12519.0923,0.0011000000122294296
63,42,S2p_keV,24099.743900000118,24099.7363,0.00760000011723605
63,42,Qalpha_keV,-6594.7186999999685,-6594.7166,0.0020999999687774107
62,43,Sn_keV,7858.649000000092,7858.6525,0.0034999999079445843
62,43,Sp_keV,9231.521800000104,9231.5267,0.004899999896224472
62,43,S2n_keV,13825.013500000117,13825.0192,0.0056999998832907295
62,43,S2p_keV,21835.581000000122,21835.578,0.003000000120664481
62,43,Qalpha_keV,-5819.729100000113,-5819.7313,0.002199999887125159
61,44,Sn_keV,5910.088800000027,5910.0975,0.00869999997303239
61,44,Sp_keV,10724.53999999992,10724.545,0.005000000079235178
61,44,S2n_keV,14810.011200000066,14810.0114,0.0001999999331019353
61,44,S2p_keV,19558.14639999997,19558.1536,0.007200000032753451
61,44,Qalpha_keV,-4839.4996999999275,-4839.5072,0.007500000072468538
60,45,Sn_keV,8963.24609999999,8963.2442,0.0018999999902007403
60,45,Sp_keV,7044.477300000028,7044.4777,0.00039999997261475073
60,45,S2n_keV,15962.208400000003,15962.2007,0.007700000003751484
60,45,S2p_keV,17825.292999999947,17825.2919,0.001099999946745811
60,45,Qalpha_keV,-3931.597499999916,-3931.5933,0.004199999916181696
59,46,Sn_keV,7094.100500000059,7094.1,0.0005000000583095243
59,46,Sp_keV,8747.534100000048,8747.5319,0.0022000000481057214
59,46,S2n_keV,17103.562600000063,17103.5607,0.001900000061141327
59,46,S2p_keV,15728.687700000126,15728.6793,0.00840000012613018
59,46,Qalpha_keV,-2884.7160999999614,-2884.708,0.008099999961359572
58,47,Sn_keV,10025.694000000018,10025.6965,0.002499999982319423
58,47,Sp_keV,4964.6900000000605,4964.6966,0.006599999939680856
58,47,S2n_keV,18410.77800000005,18410.7821,0.00409999995099497
58,47,S2p_keV,13617.085900000064,13617.0851,0.0008000000634638127
58,47,Qalpha_keV,-2083.3344000000507,-2083.3363,0.0018999999492734787
57,48,Sn_keV,8436.773200000054,8436.7762,0.0029999999460414983
57,48,Sp_keV,6506.34600000002,6506.3505,0.0044999999799983925
57,48,S2n_keV,19824.85190000001,19824.8593,0.007399999991321238
57,48,S2p_keV,11454.804100000067,11454.8114,0.0072999999338208
57,48,Qalpha_keV,-1326.6191999999573,-1326.6206,0.001400000042622196
56,49,Sn_keV,11529.220500000054,11529.2255,0.004999999946448952
56,49,Sp_keV,2961.1597000000766,2961.1619,0.0021999999235049472
56,49,S2n_keV,21150.82280000008,21150.8212,0.0016000000832718797
56,49,S2p_keV,9415.816500000074,9415.8219,0.005399999927249155
56,49,Qalpha_keV,-731.1135999999242,-731.1138,0.00020000007577891665
55,50,Sn_keV,9782.259399999864,9782.2623,0.0029000001359236194
55,50,Sp_keV,4444.292999999947,4444.2978,0.0048000000533647835
55,50,S2p_keV,7264.310899999924,7264.3172,0.006300000076407741
55,50,Qalpha_keV,73.5531000001356,73.5483,0.004800000135603
54,51,Sp_keV,-322.59410000010394,-322.595,0.0008999998960916855
54,51,S2p_keV,3961.0418000000063,3961.0362,0.00560000000632499
54,51,Qalpha_keV,2104.4969000000274,2104.4944,0.0025000000273394107
53,52,Sn_keV,11256.001600000076,11255.9961,0.005500000075699063
53,52,Qalpha_keV,5069.2013999999035,5069.1999,0.0014999999038991518
65,41,Sn_keV,4358.451700000092,4358.4497,0.0020000000922664185
65,41,Sp_keV,12033.374199999962,12033.3756,0.0014000000373926014
65,41,S2n_keV,10534.311400000006,10534.3178,0.00639999999475549
65,41,Qalpha_keV,-7454.947399999946,-7454.9528,0.0054000000536689186
64,42,Sn_keV,6868.52620000008,6868.5336,0.007399999919471156
64,42,Sp_keV,13501.428700000164,13501.4276,0.00110000016320555
64,42,S2n_keV,11926.886000000057,11926.8915,0.0054999999429128366
64,42,S2p_keV,24988.287600000156,24988.2854,0.002200000155426096
64,42,Qalpha_keV,-6971.490800000029,-6971.4921,0.0012999999717067112
63,43,Sn_keV,5561.265000000014,5561.2672,0.0021999999862600816
63,43,Sp_keV,9734.427000000142,9734.436,0.008999999858133378
63,43,S2n_keV,13419.914000000106,13419.9197,0.005699999894204666
63,43,S2p_keV,22543.18920000014,22543.1981,0.00889999986247858
63,43,Qalpha_keV,-5902.894600000116,-5902.9035,0.008899999884306453
62,44,Sn_keV,8460.035600000061,8460.0277,0.007900000060544698
62,44,Sp_keV,11325.92659999989,11325.9202,0.006399999889254104
62,44,S2n_keV,14370.124400000088,14370.1252,0.0007999999124876922
62,44,S2p_keV,20557.448399999994,20557.4469,0.001499999994848622
62,44,Qalpha_keV,-5187.302399999928,-5187.3028,0.0004000000726591679
61,45,Sn_keV,6582.703699999955,6582.7043,0.0006000000457788701
61,45,Sp_keV,7717.0921999999555,7717.0845,0.0076999999555482646
61,45,S2n_keV,15545.949799999944,15545.9485,0.0012999999435123755
61,45,S2p_keV,18441.632199999876,18441.6295,0.002699999877222581
61,45,Qalpha_keV,-4214.654999999795,-4214.6509,0.004099999795471376
60,46,Sn_keV,9560.955899999943,9560.9561,0.00020000005679321475
60,46,Sp_keV,9345.243900000001,9345.2439,1.8189894035458565e-12
60,46,S2n_keV,16655.0564,16655.0561,0.00029999999969732016
60,46,S2p_keV,16389.72120000003,16389.7215,0.0002999999705934897
60,46,Qalpha_keV,-3226.0329999999376,-3226.024,0.008999999937714165
59,47,Sn_keV,7942.874199999962,7942.8691,0.0050999999621126335
59,47,Sp_keV,5813.463699999964,5813.4657,0.002000000035877747
59,47,S2n_keV,17968.56819999998,17968.5656,0.002599999977974221
59,47,S2p_keV,14560.997800000012,14560.9976,0.00020000001131847966
59,47,Qalpha_keV,-2584.002199999988,-2583.9992,0.0029999999878782546
58,48,Sn_keV,10869.629199999967,10869.6215,0.007699999967371696
58,48,Sp_keV,7350.2811999999685,7350.2755,0.0056999999687832315
58,48,S2n_keV,19306.40240000002,19306.3977,0.004700000019511208
58,48,S2p_keV,12314.971200000029,12314.9721,0.0008999999718071194
58,48,Qalpha_keV,-1654.1054000000004,-1654.1057,0.00029999999969732016
57,49,Sn_keV,9038.885300000082,9038.8857,0.00039999991895456333
57,49,Sp_keV,3563.271800000104,3563.2713,0.0005000001042390068
57,49,S2n_keV,20568.105800000136,20568.1112,0.005399999863584526
57,49,S2p_keV,10069.617800000124,10069.6219,0.004099999876416405
57,49,Qalpha_keV,-786.3654000000097,-786.364,0.001400000009653013
56,50,Sn_keV,12087.01480000012,12087.0142,0.0006000001212669304
56,50,Sp_keV,5002.087300000014,5002.0865,0.0008000000134416041
56,50,S2n_keV,21869.274199999985,21869.2765,0.002300000014656689
56,50,S2p_keV,7963.24700000009,7963.2484,0.0013999999100633431
56,50,Qalpha_keV,-118.91300000005867,-118.9119,0.0011000000586705028
55,51,Sn_keV,10529.122899999958,10529.1282,0.005300000040733721
55,51,Sp_keV,424.2693999999901,424.2708,0.0014000000098803866
55,51,S2p_keV,4868.562399999937,4868.5687,0.006300000062765321
55,51,Qalpha_keV,1796.6818000002531,1796.6786,0.0032000002531731297
54,52,Sn_keV,13479.565199999954,13479.5684,0.0032000000464904588
54,52,Sp_keV,1493.237700000056,1493.2389,0.0011999999439922249
54,52,S2n_keV,24735.56680000003,24735.5644,0.0024000000303203706
54,52,S2p_keV,1170.6435999999521,1170.6438,0.0002000000479256414
54,52,Qalpha_keV,4290.225800000015,4290.2208,0.005000000014661055
66,41,Sn_keV,5592.44439999992,5592.4444,8.003553375601768e-11
66,41,S2n_keV,9950.896100000013,9950.8942,0.0019000000120286131
66,41,Qalpha_keV,-7691.6853999999585,-7691.6869,0.0015000000412328518
65,42,Sn_keV,4488.29179999989,4488.2898,0.0019999998903585947
65,42,Sp_keV,13631.268799999962,13631.2677,0.0010999999612977263
65,42,S2n_keV,11356.81799999997,11356.8234,0.005400000029112562
65,42,S2p_keV,25664.642999999924,25664.6433,0.0003000000760948751
65,42,Qalpha_keV,-7160.899500000058,-7160.8972,0.00230000005740294
64,43,Sn_keV,7045.033299999894,7045.0325,0.0007999998933883035
64,43,Sp_keV,9910.934099999955,9910.9349,0.0008000000452739187
64,43,S2n_keV,12606.298299999908,12606.2997,0.0014000000919622835
64,43,S2p_keV,23412.36280000012,23412.3625,0.0003000001197506208
64,43,Qalpha_keV,-6146.216899999999,-6146.2153,0.0015999999995983671
63,44,Sn_keV,5610.629599999986,5610.631,0.0014000000146552338
63,44,Sp_keV,11375.291199999861,11375.284,0.007199999861768447
63,44,S2n_keV,14070.665200000047,14070.6587,0.006500000046798959
63,44,S2p_keV,21109.718200000003,21109.72,0.001799999998183921
63,44,Qalpha_keV,-5333.149199999985,-5333.1499,0.0007000000150583219
62,45,Sn_keV,8572.367800000007,8572.3729,0.005099999993035453
62,45,Sp_keV,7829.424399999902,7829.4297,0.005300000098031887
