vintage,kind,N,Z,A,element,Sn_keV,Sn_unc_keV,Sn_estimated,Sp_keV,Sp_unc_keV,Sp_estimated,Q4beta_keV,Q4beta_unc_keV,Q4beta_estimated,Qda_keV,Qda_unc_keV,Qda_estimated,Qpa_keV,Qpa_unc_keV,Qpa_estimated,Qna_keV,Qna_unc_keV,Qna_estimated,raw_line
2020,rct2,52,52,104,Te,,,False,246.0,437.0,True,,,False,12184.0,510.0,True,,,False,16325.196,436.8966,False, 104 Te  52       *                   246#      437#          *                 12184#      510#          *                 16325.1960  436.8966
2020,rct2,67,38,105,Sr,2502.0,583.0,True,18029.0,707.0,True,39140.0,500.0,True,5681.0,640.0,True,3926.0,507.0,True,,,False,0105 Sr  38    2502#      583#      18029#      707#      39140#      500#       5681#      640#       3926#      507#          *               
2020,rct2,66,39,105,Y,4561.0,447.0,True,14099.0,500.0,True,31716.0,401.0,True,7421.0,447.0,True,6453.0,405.0,True,-7671.0,408.0,True, 105 Y   39    4561#      447#      14099#      500#      31716#      401#       7421#      447#       6453#      405#      -7671#      408#    
2020,rct2,65,40,105,Zr,3811.9319,15.2776,False,14667.0,201.0,True,24476.2692,12.3653,False,7709.5668,16.4992,False,4578.4228,12.7793,False,-3652.5603,68.1521,False, 105 Zr  40    3811.9319   15.2776  14667#      201#      24476.2692   12.3653   7709.5668   16.4992   4578.4228   12.7793  -3652.5603   68.1521
2020,rct2,64,41,105,Nb,6175.8681,4.4055,False,11486.8577,10.1495,False,17935.7235,4.7341,False,8604.254,10.064,False,6529.9355,9.6396,False,-3096.5031,5.7343,False, 105 Nb  41    6175.8681    4.4055  11486.8577   10.1495  17935.7235    4.7341   8604.2540   10.0640   6529.9355    9.6396  -3096.5031    5.7343
2020,rct2,63,42,105,Mo,5058.358,12.703,False,12808.7621,9.2293,False,11087.1172,9.1258,False,8408.6869,9.873,False,3831.5324,9.3951,False,-102.9585,12.596,False, 105 Mo  42    5058.3580   12.7030  12808.7621    9.2293  11087.1172    9.1258   8408.6869    9.8730   3831.5324    9.3951   -102.9585   12.5960
2020,rct2,62,43,105,Tc,7858.6525,43.1423,False,9231.5267,36.3692,False,4784.545,35.5541,False,9378.8351,36.4487,False,6138.6175,36.2274,False,-341.6363,35.3519,False, 105 Tc  43    7858.6525   43.1423   9231.5267   36.3692   4784.5450   35.5541   9378.8351   36.4487   6138.6175   36.2274   -341.6363   35.3519
2020,rct2,61,44,105,Ru,5910.0975,0.1118,False,10724.545,24.9371,False,-1600.6935,2.8601,False,9380.1844,9.4875,False,3502.4336,8.9588,False,3272.7249,8.6722,False, 105 Ru  44    5910.0975    0.1118  10724.5450   24.9371  -1600.6935    2.8601   9380.1844    9.4875   3502.4336    8.9588   3272.7249    8.6722
2020,rct2,60,45,105,Rh,8963.2442,3.3884,False,7044.4777,2.851,False,-8210.6879,10.5474,False,10126.7046,2.5245,False,6119.2199,2.522,False,2368.0535,9.315,False, 105 Rh  45    8963.2442    3.3884   7044.4777    2.8510  -8210.6879   10.5474  10126.7046    2.5245   6119.2199    2.5220   2368.0535    9.3150
2020,rct2,59,46,105,Pd,7094.1,0.7,False,8747.5319,2.5658,False,-15079.9033,4.1311,False,10324.6077,2.5645,False,3229.4665,6.5088,False,6334.9322,1.2066,False, 105 Pd  46    7094.1000    0.7000   8747.5319    2.5658 -15079.9033    4.1311  10324.6077    2.5645   3229.4665    6.5088   6334.9322    1.2066
2020,rct2,58,47,105,Ag,10025.6965,6.1883,False,4964.6966,4.7217,False,-23055.3573,22.2945,False,11096.9389,4.6275,False,5696.1698,4.5627,False,5358.8698,7.8565,False, 105 Ag  47   10025.6965    6.1883   4964.6966    4.7217 -23055.3573   22.2945  11096.9389    4.6275   5696.1698    4.5627   5358.8698    7.8565
2020,rct2,57,48,105,Cd,8436.7762,2.1762,False,6506.3505,4.4398,False,-31522.3408,300.0229,False,11179.66,4.3285,False,2776.9073,8.2886,False,9215.5158,1.4534,False, 105 Cd  48    8436.7762    2.1762   6506.3505    4.4398 -31522.3408  300.0229  11179.6600    4.3285   2776.9073    8.2886   9215.5158    1.4534
2020,rct2,56,49,105,In,11529.2255,11.7619,False,2961.1619,10.3821,False,,,False,11721.8512,10.4052,False,4883.1746,10.3804,False,8252.5216,13.1055,False, 105 In  49   11529.2255   11.7619   2961.1619   10.3821      *                 11721.8512   10.4052   4883.1746   10.3804   8252.5216   13.1055
2020,rct2,55,50,105,Sn,9782.2623,6.9839,False,4444.2978,7.0088,False,,,False,12005.2026,9.8193,False,2220.9494,6.0565,False,11968.1023,4.3051,False, 105 Sn  50    9782.2623    6.9839   4444.2978    7.0088      *                 12005.2026    9.8193   2220.9494    6.0565  11968.1023    4.3051
2020,rct2,54,51,105,Sb,12792.0,104.0,True,-322.595,22.4711,False,,,False,13788.0,103.0,True,5783.4597,102.4564,False,12325.8067,22.3005,False, 105 Sb  51   12792#      104#       -322.5950   22.4711      *                 13788#      103#       5783.4597  102.4564  12325.8067   22.3005
2020,rct2,53,52,105,Te,11255.9961,436.9069,False,806.0,317.0,True,,,False,14570.0,424.0,True,3152.0,500.0,True,17769.7892,316.2795,False, 105 Te  52   11255.9961  436.9069    806#      317#          *                 14570#      424#       3152#      500#      17769.7892  316.2795
2020,rct2,68,38,106,Sr,4181.0,781.0,True,,,False,41828.0,600.0,True,3861.0,781.0,True,3724.0,721.0,True,,,False,0106 Sr  38    4181#      781#          *                 41828#      600#       3861#      781#       3724#      721#          *               
2020,rct2,67,39,106,Y,3292.0,640.0,True,14889.0,707.0,True,33986.0,500.0,True,8680.0,583.0,True,6354.0,539.0,True,-6984.0,640.0,True, 106 Y   39    3292#      640#      14889#      707#      33986#      500#       8680#      583#       6354#      539#      -6984#      640#    
2020,rct2,66,40,106,Zr,5362.0,201.0,True,15468.0,447.0,True,27574.0,200.0,True,6041.0,283.0,True,4572.0,201.0,True,-5823.0,283.0,True, 106 Zr  40    5362#      201#      15468#      447#      27574#      200#       6041#      283#       4572#      201#      -5823#      283#    
2020,rct2,65,41,106,Nb,4358.4497,4.2647,False,12033.3756,12.1926,False,20159.9781,5.5716,False,10225.7887,9.4229,False,6470.3705,9.3308,False,-2099.2425,11.2949,False, 106 Nb  41    4358.4497    4.2647  12033.3756   12.1926  20159.9781    5.5716  10225.7887    9.4229   6470.3705    9.3308  -2099.2425   11.2949
2020,rct2,64,42,106,Mo,6868.5336,12.8574,False,13501.4276,9.9788,False,13779.5397,9.1963,False,6393.8004,9.3023,False,3764.7195,9.9414,False,-2672.6074,12.9759,False, 106 Mo  42    6868.5336   12.8574  13501.4276    9.9788  13779.5397    9.1963   6393.8004    9.3023   3764.7195    9.9414  -2672.6074   12.9759
2020,rct2,63,43,106,Tc,5561.2672,37.3008,False,9734.436,15.2306,False,7166.1469,12.5455,False,11278.3022,15.1433,False,6042.1341,15.3336,False,898.8172,12.863,False, 106 Tc  43    5561.2672   37.3008   9734.4360   15.2306   7166.1469   12.5455  11278.3022   15.1433   6042.1341   15.3336    898.8172   12.8630
2020,rct2,62,44,106,Ru,8460.0277,5.4773,False,11325.9202,35.642,False,808.9003,5.3366,False,6886.5235,25.4325,False,3144.7229,10.9546,False,277.4811,10.6826,False, 106 Ru  44    8460.0277    5.4773  11325.9202   35.6420    808.9003    5.3366   6886.5235   25.4325   3144.7229   10.9546    277.4811   10.6826
2020,rct2,61,45,106,Rh,6582.7043,5.6941,False,7717.0845,5.4767,False,-5754.5066,13.2941,False,12443.9142,5.4769,False,5768.5665,5.3987,False,3887.6661,10.9543,False, 106 Rh  45    6582.7043    5.6941   7717.0845    5.4767  -5754.5066   13.2941  12443.9142    5.4769   5768.5665    5.3987   3887.6661   10.9543
2020,rct2,60,46,106,Pd,9560.9561,0.2823,False,9345.2439,2.3555,False,-12553.8453,5.2096,False,7762.6081,2.5515,False,2988.2178,2.5502,False,3006.0269,1.1844,False, 106 Pd  46    9560.9561    0.2823   9345.2439    2.3555 -12553.8453    5.2096   7762.6081    2.5515   2988.2178    2.5502   3006.0269    1.1844
2020,rct2,59,47,106,Ag,7942.8691,5.4354,False,5813.4657,2.8278,False,-20469.0982,8.0391,False,13163.5305,2.9131,False,5378.636,3.139,False,6735.7082,3.7916,False, 106 Ag  47    7942.8691    5.4354   5813.4657    2.8278 -20469.0982    8.0391  13163.5305    2.9131   5378.6360    3.1390   6735.7082    3.7916
2020,rct2,58,48,106,Cd,10869.6215,1.773,False,7350.2755,4.6612,False,-28912.3939,100.5466,False,8695.1242,4.0719,False,2534.6047,4.2446,False,5971.2296,1.4058,False, 106 Cd  48   10869.6215    1.7730   7350.2755    4.6612 -28912.3939  100.5466   8695.1242    4.0719   2534.6047    4.2446   5971.2296    1.4058
2020,rct2,57,49,106,In,9038.8857,15.9522,False,3563.2713,12.3049,False,-37309.0,400.0,True,14071.0486,12.3403,False,4907.5318,12.3597,False,9840.9549,12.8951,False, 106 In  49    9038.8857   15.9522   3563.2713   12.3049 -37309#      400#      14071.0486   12.3403   4907.5318   12.3597   9840.9549   12.8951
2020,rct2,56,50,106,Sn,12087.0142,6.4566,False,5002.0865,11.4415,False,,,False,9539.7841,7.6988,False,2142.7547,10.3231,False,8944.3309,5.4033,False, 106 Sn  50   12087.0142    6.4566   5002.0865   11.4415      *                  9539.7841    7.6988   2142.7547   10.3231   8944.3309    5.4033
2020,rct2,55,51,106,Sb,10529.1282,23.0637,False,424.2708,8.444,False,,,False,15864.563,9.4094,False,5483.0,101.0,True,13805.498,11.6696,False, 106 Sb  51   10529.1282   23.0637    424.2708    8.4440      *                 15864.5630    9.4094   5483#      101#      13805.4980   11.6696
2020,rct2,54,52,106,Te,13479.5684,316.4178,False,1493.2389,102.8825,False,,,False,11786.0,143.0,True,3315.0,316.0,True,14519.0,142.0,True, 106 Te  52   13479.5684  316.4178   1493.2389  102.8825      *                 11786#      143#       3315#      316#      14519#      142#    
2020,rct2,53,53,106,I,,,False,-2223.0,500.0,True,,,False,17038.0,510.0,True,,,False,19017.0,500.0,True, 106 I   53       *                 -2223#      500#          *                 17038#      510#          *                 19017#      500#    
2020,rct2,69,38,107,Sr,2021.0,922.0,True,,,False,44295.0,700.0,True,,,False,4064.0,860.0,True,,,False,0107 Sr  38    2021#      922#          *                 44295#      700#          *                  4064#      860#          *               
2020,rct2,68,39,107,Y,4251.0,707.0,True,14959.0,781.0,True,36780.0,500.0,True,6931.0,707.0,True,6653.0,583.0,True,-8874.0,707.0,True, 107 Y   39    4251#      707#      14959#      781#      36780#      500#       6931#      707#       6653#      583#      -8874#      707#    
2020,rct2,67,40,107,Zr,3342.0,361.0,True,15519.0,583.0,True,29842.0,300.0,True,7261.0,500.0,True,4924.0,361.0,True,-4614.0,424.0,True, 107 Zr  40    3342#      361#      15519#      583#      29842#      300#       7261#      500#       4924#      361#      -4614#      424#    
2020,rct2,66,41,107,Nb,5592.4444,8.144,False,12263.0,200.0,True,23139.9066,14.4773,False,8445.2762,14.5265,False,6857.9105,12.2943,False,-3998.0,200.0,True, 107 Nb  41    5592.4444    8.1440  12263#      200#      23139.9066   14.4773   8445.2762   14.5265   6857.9105   12.2943  -3998#      200#    
2020,rct2,65,42,107,Mo,4488.2898,12.9759,False,13631.2677,9.3308,False,15827.679,9.3007,False,8081.3787,10.0641,False,4130.0769,9.3937,False,-1180.9128,13.1076,False, 107 Mo  42    4488.2898   12.9759  13631.2677    9.3308  15827.6790    9.3007   8081.3787   10.0641   4130.0769    9.3937  -1180.9128   13.1076
2020,rct2,64,43,107,Tc,7045.0325,14.828,False,9910.9349,12.5922,False,9656.7327,8.9671,False,9291.6277,12.5302,False,6457.836,12.4206,False,-1292.5682,8.8542,False, 107 Tc  43    7045.0325   14.8280   9910.9349   12.5922   9656.7327    8.9671   9291.6277   12.5302   6457.8360   12.4206  -1292.5682    8.8542
2020,rct2,63,44,107,Ru,5610.631,9.9433,False,11375.284,14.828,False,3127.76,8.8257,False,9134.5449,36.2416,False,3500.4587,26.2823,False,2127.5844,12.4206,False, 107 Ru  44    5610.6310    9.9433  11375.2840   14.8280   3127.7600    8.8257   9134.5449   36.2416   3500.4587   26.2823   2127.5844   12.4206
2020,rct2,62,45,107,Rh,8572.3729,13.2013,False,7829.4297,13.2018,False,-3297.0443,15.4409,False,9781.6388,12.3075,False,6096.1075,12.3073,False,1281.66,27.6507,False, 107 Rh  45    8572.3729   13.2013   7829.4297   13.2018  -3297.0443   15.4409   9781.6388   12.3075   6096.1075   12.3073   1281.6600   27.6507
2020,rct2,61,46,107,Pd,6536.429,0.4972,False,9298.9686,5.3572,False,-9860.4151,5.4437,False,10189.4232,2.4062,False,3450.7453,2.5945,False,5369.5118,2.6299,False, 107 Pd  46    6536.4290    0.4972   9298.9686    5.3572  -9860.4151    5.4437  10189.4232    2.4062   3450.7453    2.5945   5369.5118    2.6299
2020,rct2,60,47,107,Ag,9535.6183,3.5558,False,5788.1278,2.3272,False,-17753.4512,4.7831,False,10722.0122,2.3436,False,5852.4785,2.4459,False,4199.0465,3.3115,False, 107 Ag  47    9535.6183    3.5558   5788.1278    2.3272 -17753.4512    4.7831  10722.0122    2.3436   5852.4785    2.4459   4199.0465    3.3115
2020,rct2,59,48,107,Cd,7929.4907,1.9326,False,7336.8971,3.3919,False,-26333.0,101.0,True,10791.3299,4.8198,False,2990.1997,4.5058,False,8051.1996,2.0741,False, 107 Cd  48    7929.4907    1.9326   7336.8971    3.3919 -26333#      101#      10791.3299    4.8198   2990.1997    4.5058   8051.1996    2.0741
2020,rct2,58,49,107,In,11029.8353,15.5723,False,3723.4852,9.7072,False,-34137.0,300.0,True,11477.9895,9.7529,False,5265.7795,9.7976,False,7196.2052,10.526,False, 107 In  49   11029.8353   15.5723   3723.4852    9.7072 -34137#      300#      11477.9895    9.7529   5265.7795    9.7976   7196.2052   10.5260
2020,rct2,57,50,107,Sn,9229.8593,7.3559,False,5193.0601,13.3295,False,,,False,11839.1504,11.5404,False,2534.491,7.845,False,11102.5547,5.5668,False, 107 Sn  50    9229.8593    7.3559   5193.0601   13.3295      *                 11839.1504   11.5404   2534.4910    7.8450  11102.5547    5.5668
2020,rct2,56,51,107,Sb,12251.2653,8.5286,False,588.5219,6.5668,False,,,False,13395.56,5.7424,False,5837.864,7.0859,False,11175.8284,7.1105,False, 107 Sb  51   12251.2653    8.5286    588.5219    6.5668      *                 13395.5600    5.7424   5837.8640    7.0859  11175.8284    7.1105
2020,rct2,55,52,107,Te,10509.0,142.0,True,1473.0,101.0,True,,,False,14069.0,103.0,True,3501.6663,13.7927,False,16616.0,101.0,True, 107 Te  52   10509#      142#       1473#      101#          *                 14069#      103#       3501.6663   13.7927  16616#      101#    
2020,rct2,54,53,107,I,14201.0,500.0,True,-1501.0,316.0,True,,,False,14093.0,424.0,True,5061.0,437.0,True,15511.0,317.0,True, 107 I   53   14201#      500#      -1501#      316#          *                 14093#      424#       5061#      437#      15511#      317#    
2020,rct2,69,39,108,Y,2881.0,781.0,True,15819.0,922.0,True,39143.0,600.0,True,8231.0,848.0,True,6274.0,781.0,True,,,False,0108 Y   39    2881#      781#      15819#      922#      39143#      600#       8231#      848#       6274#      781#          *               
2020,rct2,68,40,108,Zr,5001.0,500.0,True,16269.0,640.0,True,32711.0,400.0,True,5551.0,640.0,True,4484.0,565.0,True,-7113.0,640.0,True, 108 Zr  40    5001#      500#      16269#      640#      32711#      400#       5551#      640#       4484#      565#      -7113#      640#    
2020,rct2,67,41,108,Nb,3892.7111,11.4997,False,12814.0,300.0,True,25485.9581,16.1994,False,9915.0,200.0,True,6777.1313,14.647,False,-3329.0,400.0,True, 108 Nb  41    3892.7111   11.4997  12814#      300#      25485.9581   16.1994   9915#      200#       6777.1313   14.6470  -3329#      400#    
2020,rct2,66,42,108,Mo,6275.6407,13.0416,False,14314.464,12.2239,False,18774.9178,9.2891,False,6164.1878,9.3309,False,4030.3043,10.0641,False,-3644.6215,15.221,False, 108 Mo  42    6275.6407   13.0416  14314.4640   12.2239  18774.9178    9.2891   6164.1878    9.3309   4030.3043   10.0641  -3644.6215   15.2210
2020,rct2,65,43,108,Tc,5244.1816,11.7903,False,10666.8267,12.7262,False,11683.961,9.0616,False,10915.9797,12.6588,False,6272.0123,12.597,False,-360.8818,9.6389,False, 108 Tc  43    5244.1816   11.7903  10666.8267   12.7262  11683.9610    9.0616  10915.9797   12.6588   6272.0123   12.5970   -360.8818    9.6389
2020,rct2,64,44,108,Ru,7870.1566,11.7243,False,12200.4082,11.7243,False,5591.0186,8.7524,False,6825.6555,14.8305,False,3488.9545,36.2427,False,-684.2142,12.5352,False, 108 Ru  44    7870.1566   11.7243  12200.4082   11.7243   5591.0186    8.7524   6825.6555   14.8305   3488.9545   36.2427   -684.2142   12.5352
2020,rct2,63,45,108,Rh,6238.7626,18.4699,False,8457.5613,16.466,False,-911.3275,16.4493,False,12002.9038,14.9991,False,5767.4424,14.2183,False,2901.5498,37.9392,False, 108 Rh  45    6238.7626   18.4699   8457.5613   16.4660   -911.3275   16.4493  12002.9038   14.9991   5767.4424   14.2183   2901.5498   37.9392
2020,rct2,62,46,108,Pd,9222.8795,1.6342,False,9949.4752,12.0,False,-7454.2664,5.4882,False,7549.2481,5.5023,False,3191.11,2.736,False,2056.7298,2.7338,False, 108 Pd  46    9222.8795    1.6342   9949.4752   12.0000  -7454.2664    5.4882   7549.2481    5.5023   3191.1100    2.7360   2056.7298    2.7338
2020,rct2,61,47,108,Ag,7271.41,0.17,False,6523.1087,2.3236,False,-15161.4506,5.9922,False,13011.5584,2.3334,False,5675.1685,2.3497,False,5890.8807,3.2848,False, 108 Ag  47    7271.4100    0.1700   6523.1087    2.3236 -15161.4506    5.9922  13011.5584    2.3334   5675.1685    2.3497   5890.8807    3.2848
2020,rct2,60,48,108,Cd,10333.4152,2.0042,False,8134.6941,2.6331,False,-23470.7463,5.5262,False,8400.7838,3.218,False,2682.481,4.6802,False,4811.8843,1.5989,False, 108 Cd  48   10333.4152    2.0042   8134.6941    2.6331 -23470.7463    5.5262   8400.7838    3.2180   2682.4810    4.6802   4811.8843    1.5989
2020,rct2,59,49,108,In,8624.4794,12.9562,False,4418.4738,8.7992,False,-31349.0,102.0,True,13723.1316,8.7114,False,5078.0764,8.7526,False,8597.4223,9.7629,False, 108 In  49    8624.4794   12.9562   4418.4738    8.7992 -31349#      102#      13723.1316    8.7114   5078.0764    8.7526   8597.4223    9.7629
2020,rct2,58,50,108,Sn,11629.0281,7.5605,False,5792.253,11.0528,False,-39437.5923,379.5353,False,9249.0079,13.3587,False,2434.6885,11.5741,False,7910.3028,5.5595,False, 108 Sn  50   11629.0281    7.5605   5792.2530   11.0528 -39437.5923  379.5353   9249.0079   13.3587   2434.6885   11.5741   7910.3028    5.5595
2020,rct2,57,51,108,Sb,9863.4105,6.8854,False,1222.0732,7.6417,False,,,False,15619.1637,7.4914,False,5756.7157,6.7804,False,12841.6434,11.6273,False, 108 Sb  51    9863.4105    6.8854   1222.0732    7.6417      *                 15619.1637    7.4914   5756.7157    6.7804  12841.6434   11.6273
2020,rct2,56,52,108,Te,13196.0,101.0,True,2417.3989,6.8178,False,,,False,11402.4319,9.2092,False,3097.87,21.1453,False,13202.7273,6.7118,False, 108 Te  52   13196#      101#       2417.3989    6.8178      *                 11402.4319    9.2092   3097.8700   21.1453  13202.7273    6.7118
2020,rct2,55,53,108,I,11413.0,317.0,True,-596.9999,13.0,False,,,False,16159.0,143.0,True,4904.0,317.0,True,16891.0,104.0,True, 108 I   53   11413#      317#       -596.9999   13.0000      *                 16159#      143#       4904#      317#      16891#      104#    
2020,rct2,54,54,108,Xe,,,False,492.0,484.0,True,,,False,11378.0,551.0,True,,,False,15825.5543,483.7663,False, 108 Xe  54       *                   492#      484#          *                 11378#      551#          *                 15825.5543  483.7663
