regime,family,mechanism,observable,N,Z,A,paired_error_improvement
R0_random,hgb,soft,B,87,55,142,1.2519996303471999
R0_random,hgb,soft,B/A,87,55,142,0.00881689880526197
R0_random,hgb,soft,B,80,62,142,2.8372802898127247
R0_random,hgb,soft,B/A,80,62,142,0.019980847111357218
R0_random,hgb,soft,B,88,55,143,2.225256884396913
R0_random,hgb,soft,B/A,88,55,143,0.015561236953824567
R0_random,hgb,soft,B,82,61,143,0.005531945171469488
R0_random,hgb,soft,B/A,82,61,143,3.86849312690174e-05
R0_random,hgb,soft,B,81,62,143,0.4832064954271118
R0_random,hgb,soft,B/A,81,62,143,0.003379066401588194
R0_random,hgb,soft,B,90,54,144,-0.5528984856055104
R0_random,hgb,soft,B/A,90,54,144,-0.0038395728167049323
R0_random,hgb,soft,B,88,56,144,0.8868430470888597
R0_random,hgb,soft,B/A,88,56,144,0.006158632271450413
R0_random,hgb,soft,B,84,60,144,1.8498040459401182
R0_random,hgb,soft,B/A,84,60,144,0.01284586143013971
R0_random,hgb,soft,B,81,63,144,-0.07699351671249133
R0_random,hgb,soft,B/A,81,63,144,-0.0005346771993923012
R0_random,hgb,soft,B,79,65,144,1.7884614116105695
R0_random,hgb,soft,B/A,79,65,144,0.012419870913962289
R0_random,hgb,soft,B,84,61,145,1.7919419548013593
R0_random,hgb,soft,B/A,84,61,145,0.01235822037794041
R0_random,hgb,soft,B,83,62,145,0.29721781293778804
R0_random,hgb,soft,B/A,83,62,145,0.002049778020260606
R0_random,hgb,soft,B,92,54,146,3.7767901694696775
R0_random,hgb,soft,B/A,92,54,146,0.02586842581828546
R0_random,hgb,soft,B,91,55,146,2.2397311953588996
R0_random,hgb,soft,B/A,91,55,146,0.01534062462574589
R0_random,hgb,soft,B,85,61,146,0.6637391484850923
R0_random,hgb,soft,B/A,85,61,146,0.004546158551267755
R0_random,hgb,soft,B,80,66,146,2.632292216436781
R0_random,hgb,soft,B/A,80,66,146,0.018029398742717678
R0_random,hgb,soft,B,78,68,146,5.374487315413489
R0_random,hgb,soft,B/A,78,68,146,0.036811556954886915
R0_random,hgb,soft,B,87,60,147,2.3723779375575305
R0_random,hgb,soft,B/A,87,60,147,0.01613862542556143
R0_random,hgb,soft,B,81,66,147,0.12406218766818711
R0_random,hgb,soft,B/A,81,66,147,0.0008439604603278049
R0_random,hgb,soft,B,88,60,148,4.252687420864731
R0_random,hgb,soft,B/A,88,60,148,0.02873437446530224
R0_random,hgb,soft,B,87,61,148,3.8907047009072357
R0_random,hgb,soft,B/A,87,61,148,0.02628854527640024
R0_random,hgb,soft,B,86,62,148,3.5374739814844816
R0_random,hgb,soft,B/A,86,62,148,0.023901851226246495
R0_random,hgb,soft,B,82,66,148,0.233097961496469
R0_random,hgb,soft,B/A,82,66,148,0.001574986226327492
R0_random,hgb,soft,B,87,62,149,1.8445592988189219
R0_random,hgb,soft,B/A,87,62,149,0.012379592609522965
R0_random,hgb,soft,B,86,63,149,0.45694873326169727
R0_random,hgb,soft,B/A,86,63,149,0.0030667700218905865
R0_random,hgb,soft,B,91,59,150,-0.379577810071396
R0_random,hgb,soft,B/A,91,59,150,-0.0025305187338093074
R0_random,hgb,soft,B,87,63,150,0.48583809586557436
R0_random,hgb,soft,B/A,87,63,150,0.00323892063910383
R0_random,hgb,soft,B,82,68,150,-1.3458411192539188
R0_random,hgb,soft,B/A,82,68,150,-0.008972274128359459
R0_random,hgb,soft,B,85,66,151,1.2997217765780533
R0_random,hgb,soft,B/A,85,66,151,0.008607428983960616
R0_random,hgb,soft,B,94,59,153,2.074479387023075
R0_random,hgb,soft,B/A,94,59,153,0.013558688804072386
R0_random,hgb,soft,B,87,66,153,-0.18560355965678355
R0_random,hgb,soft,B/A,87,66,153,-0.0012130951611554475
R0_random,hgb,soft,B,91,63,154,-0.368062749531191
R0_random,hgb,soft,B/A,91,63,154,-0.002390017854098642
R0_random,hgb,soft,B,88,66,154,-0.1863464557518455
R0_random,hgb,soft,B/A,88,66,154,-0.0012100419204665296
R0_random,hgb,soft,B,84,70,154,-1.0256425028792364
R0_random,hgb,soft,B/A,84,70,154,-0.006660016252462573
R0_random,hgb,soft,B,85,71,156,0.20071840296532173
R0_random,hgb,soft,B/A,85,71,156,0.001286656429264883
R0_random,hgb,soft,B,95,62,157,0.31164531424633424
R0_random,hgb,soft,B/A,95,62,157,0.0019850020015690075
R0_random,hgb,soft,B,93,64,157,3.4639558162543835
R0_random,hgb,soft,B/A,93,64,157,0.022063412842384608
R0_random,hgb,soft,B,98,60,158,0.12524326668471986
R0_random,hgb,soft,B/A,98,60,158,0.0007926789030678469
R0_random,hgb,soft,B,92,66,158,0.2031293855382046
R0_random,hgb,soft,B/A,92,66,158,0.0012856290223936997
R0_random,hgb,soft,B,90,68,158,-0.7795663810177302
R0_random,hgb,soft,B/A,90,68,158,-0.004933964436821078
R0_random,hgb,soft,B,99,60,159,0.1983396007663032
R0_random,hgb,soft,B/A,99,60,159,0.0012474188727440454
R0_random,hgb,soft,B,93,66,159,3.3731182489157163
R0_random,hgb,soft,B/A,93,66,159,0.02121458018185985
R0_random,hgb,soft,B,92,68,160,0.4176992171214806
R0_random,hgb,soft,B/A,92,68,160,0.002610620107009254
R0_random,hgb,soft,B,91,69,160,-1.236178038868502
R0_random,hgb,soft,B/A,91,69,160,-0.007726112742928138
R0_random,hgb,soft,B,100,61,161,1.17170477469449
R0_random,hgb,soft,B/A,100,61,161,0.007277669408040311
R0_random,hgb,soft,B,93,69,162,-1.3566894391547066
R0_random,hgb,soft,B/A,93,69,162,-0.008374626167621647
R0_random,hgb,soft,B,88,74,162,2.725512362102563
R0_random,hgb,soft,B/A,88,74,162,0.016824150383349154
R0_random,hgb,soft,B,99,64,163,1.5252769433805042
R0_random,hgb,soft,B/A,99,64,163,0.009357527260003093
R0_random,hgb,soft,B,94,69,163,0.8484407204402942
R0_random,hgb,soft,B/A,94,69,163,0.0052051577941122345
R0_random,hgb,soft,B,92,71,163,1.2409089975496954
R0_random,hgb,soft,B/A,92,71,163,0.007612938635274206
R0_random,hgb,soft,B,97,67,164,0.9986689318886874
R0_random,hgb,soft,B/A,97,67,164,0.0060894447066383375
R0_random,hgb,soft,B,95,69,164,-0.743619165631344
R0_random,hgb,soft,B/A,95,69,164,-0.00453426320506917
R0_random,hgb,soft,B,102,63,165,2.563022773006651
R0_random,hgb,soft,B/A,102,63,165,0.01553347135155546
R0_random,hgb,soft,B,101,64,165,0.6364493236349062
R0_random,hgb,soft,B/A,101,64,165,0.003857268628090341
R0_random,hgb,soft,B,100,65,165,0.6625725776477793
R0_random,hgb,soft,B/A,100,65,165,0.004015591379683511
R0_random,hgb,soft,B,99,67,166,0.9761434901768098
R0_random,hgb,soft,B/A,99,67,166,0.005880382470944637
R0_random,hgb,soft,B,91,75,166,-0.6413514539390235
R0_random,hgb,soft,B/A,91,75,166,-0.0038635629755362855
R0_random,hgb,soft,B,102,65,167,3.276432396322207
R0_random,hgb,soft,B/A,102,65,167,0.01961935566660004
R0_random,hgb,soft,B,101,66,167,1.5078193966394338
R0_random,hgb,soft,B/A,101,66,167,0.009028858662511581
R0_random,hgb,soft,B,94,73,167,1.4821232448823594
R0_random,hgb,soft,B/A,94,73,167,0.00887498949031353
R0_random,hgb,soft,B,94,74,168,1.2532885140628878
R0_random,hgb,soft,B/A,94,74,168,0.00746005067894576
R0_random,hgb,soft,B,93,75,168,1.0508721773446723
R0_random,hgb,soft,B/A,93,75,168,0.006255191531813526
R0_random,hgb,soft,B,98,71,169,-0.4457199279440829
R0_random,hgb,soft,B/A,98,71,169,-0.002637396023337768
R0_random,hgb,soft,B,100,70,170,-0.5573851186388765
R0_random,hgb,soft,B/A,100,70,170,-0.0032787359919933907
R0_random,hgb,soft,B,92,78,170,1.1192912811447968
R0_random,hgb,soft,B/A,92,78,170,0.006584066359675275
R0_random,hgb,soft,B,101,70,171,-0.38050720054388876
R0_random,hgb,soft,B/A,101,70,171,-0.002225188307274203
R0_random,hgb,soft,B,104,68,172,0.4945234752287888
R0_random,hgb,soft,B/A,104,68,172,0.0028751364838883074
R0_random,hgb,soft,B,102,70,172,1.8882728492997103
R0_random,hgb,soft,B/A,102,70,172,0.010978330519184362
R0_random,hgb,soft,B,98,74,172,1.0701065600783295
R0_random,hgb,soft,B/A,98,74,172,0.006221549767897264
R0_random,hgb,soft,B,104,69,173,0.22120149998499983
R0_random,hgb,soft,B/A,104,69,173,0.0012786213871965307
R0_random,hgb,soft,B,103,70,173,4.024563809746951
R0_random,hgb,soft,B/A,103,70,173,0.023263374622814748
R0_random,hgb,soft,B,101,72,173,2.4049616434706422
R0_random,hgb,soft,B/A,101,72,173,0.013901512390003711
R0_random,hgb,soft,B,100,73,173,2.770356718687708
R0_random,hgb,soft,B/A,100,73,173,0.016013622651374033
R0_random,hgb,soft,B,97,76,173,2.6375649673170756
R0_random,hgb,soft,B/A,97,76,173,0.015246040273509108
R0_random,hgb,soft,B,95,78,173,1.34442439105419
R0_random,hgb,soft,B/A,95,78,173,0.007771239254648498
R0_random,hgb,soft,B,101,73,174,-0.5138226357000804
R0_random,hgb,soft,B/A,101,73,174,-0.0029530036534487374
R0_random,hgb,soft,B,102,73,175,0.5355867589482841
R0_random,hgb,soft,B/A,102,73,175,0.0030604957654187664
R0_random,hgb,soft,B,95,80,175,2.169326886849376
R0_random,hgb,soft,B/A,95,80,175,0.012396153639139294
R0_random,hgb,soft,B,102,74,176,0.949886082988769
R0_random,hgb,soft,B/A,102,74,176,0.005397080016981642
R0_random,hgb,soft,B,98,78,176,0.7366338001606891
R0_random,hgb,soft,B/A,98,78,176,0.0041854193190948245
R0_random,hgb,soft,B,96,80,176,-0.12134465422354879
R0_random,hgb,soft,B/A,96,80,176,-0.0006894582626338006
R0_random,hgb,soft,B,106,71,177,-0.033774250500300695
R0_random,hgb,soft,B/A,106,71,177,-0.00019081497457797006
R0_random,hgb,soft,B,105,72,177,-0.3916294522314274
R0_random,hgb,soft,B/A,105,72,177,-0.002212595775318799
R0_random,hgb,soft,B,104,73,177,0.5105503702261558
R0_random,hgb,soft,B/A,104,73,177,0.002884465368509356
R0_random,hgb,soft,B,102,76,178,1.674729661719084
R0_random,hgb,soft,B/A,102,76,178,0.009408593605163393
R0_random,hgb,soft,B,108,71,179,1.032427786007247
R0_random,hgb,soft,B/A,108,71,179,0.005767752994453894
R0_random,hgb,soft,B,105,74,179,-0.17615681008237516
R0_random,hgb,soft,B/A,105,74,179,-0.000984116257443437
R0_random,hgb,soft,B,100,79,179,1.5486910334557251
R0_random,hgb,soft,B/A,100,79,179,0.008651905214836452
R0_random,hgb,soft,B,98,81,179,1.1211242214244521
R0_random,hgb,soft,B/A,98,81,179,0.006263263806840514
R0_random,hgb,soft,B,107,73,180,2.117643366725588
R0_random,hgb,soft,B/A,107,73,180,0.011764685370697709
R0_random,hgb,soft,B,103,77,180,2.106732107817379
R0_random,hgb,soft,B/A,103,77,180,0.011704067265652105
R0_random,hgb,soft,B,102,78,180,1.5202069054525964
R0_random,hgb,soft,B/A,102,78,180,0.00844559391918109
R0_random,hgb,soft,B,106,75,181,1.0375772629340645
R0_random,hgb,soft,B/A,106,75,181,0.005732471065934058
R0_random,hgb,soft,B,103,78,181,2.098139857336264
R0_random,hgb,soft,B/A,103,78,181,0.011591932913460022
R0_random,hgb,soft,B,106,76,182,1.1515538326179922
R0_random,hgb,soft,B/A,106,76,182,0.006327218860538418
R0_random,hgb,soft,B,102,80,182,0.4792486076348723
R0_random,hgb,soft,B/A,102,80,182,0.0026332341078839135
R0_random,hgb,soft,B,110,73,183,1.2661420356539566
R0_random,hgb,soft,B/A,110,73,183,0.006918808937999762
R0_random,hgb,soft,B,107,76,183,-0.09430621013007112
R0_random,hgb,soft,B/A,107,76,183,-0.0005153344815850881
R0_random,hgb,soft,B,106,77,183,1.3612960553662106
R0_random,hgb,soft,B/A,106,77,183,0.007438776258831751
R0_random,hgb,soft,B,102,81,183,0.814386370620241
R0_random,hgb,soft,B/A,102,81,183,0.004450198746558695
R0_random,hgb,soft,B,109,75,184,2.13295151745001
R0_random,hgb,soft,B/A,109,75,184,0.011592127812228317
R0_random,hgb,soft,B,108,76,184,2.168157474565305
R0_random,hgb,soft,B/A,108,76,184,0.011783464535681005
R0_random,hgb,soft,B,107,77,184,2.5663312728001983
R0_random,hgb,soft,B/A,107,77,184,0.013947452569566296
R0_random,hgb,soft,B,106,78,184,3.268881411793018
R0_random,hgb,soft,B/A,106,78,184,0.017765659846701184
R0_random,hgb,soft,B,105,79,184,2.4563541334237016
R0_random,hgb,soft,B/A,105,79,184,0.013349750725128813
R0_random,hgb,soft,B,113,72,185,1.938690713134747
R0_random,hgb,soft,B/A,113,72,185,0.010479409260187821
R0_random,hgb,soft,B,108,77,185,1.5374566406435406
R0_random,hgb,soft,B/A,108,77,185,0.008310576435911031
R0_random,hgb,soft,B,107,78,185,1.7033408803731618
R0_random,hgb,soft,B/A,107,78,185,0.00920724800201709
R0_random,hgb,soft,B,106,79,185,1.0595528162889423
R0_random,hgb,soft,B/A,106,79,185,0.00572731252048077
R0_random,hgb,soft,B,110,77,187,0.2681425264813697
R0_random,hgb,soft,B/A,110,77,187,0.0014339172539110682
R0_random,hgb,soft,B,103,84,187,-0.5576704238530965
R0_random,hgb,soft,B/A,103,84,187,-0.002982194779963083
R0_random,hgb,soft,B,114,74,188,2.080616648677278
R0_random,hgb,soft,B/A,114,74,188,0.011067109833389776
R0_random,hgb,soft,B,112,76,188,2.437062890192692
R0_random,hgb,soft,B/A,112,76,188,0.012963100479748363
R0_random,hgb,soft,B,111,77,188,2.258837408456884
R0_random,hgb,soft,B/A,111,77,188,0.012015092598174916
R0_random,hgb,soft,B,108,80,188,1.7246053838227908
R0_random,hgb,soft,B/A,108,80,188,0.009173432892674421
R0_random,hgb,soft,B,105,83,188,1.9174208997278583
R0_random,hgb,soft,B/A,105,83,188,0.01019904733897797
R0_random,hgb,soft,B,113,76,189,0.9573672067856478
R0_random,hgb,soft,B/A,113,76,189,0.005065434956537818
R0_random,hgb,soft,B,112,77,189,0.6903946517838904
R0_random,hgb,soft,B/A,112,77,189,0.0036528817554703197
R0_random,hgb,soft,B,111,78,189,1.8381808701351474
R0_random,hgb,soft,B/A,111,78,189,0.009725824709709775
R0_random,hgb,soft,B,107,82,189,0.3168217304521477
R0_random,hgb,soft,B/A,107,82,189,0.0016763054521277657
R0_random,hgb,soft,B,111,79,190,0.3444722707276924
R0_random,hgb,soft,B/A,111,79,190,0.0018130119511983811
R0_random,hgb,soft,B,117,74,191,1.0496225927811338
R0_random,hgb,soft,B/A,117,74,191,0.005495406244927403
R0_random,hgb,soft,B,112,79,191,0.27666307822960334
R0_random,hgb,soft,B/A,112,79,191,0.0014484977917780277
R0_random,hgb,soft,B,116,76,192,-0.16142082960459447
R0_random,hgb,soft,B/A,116,76,192,-0.0008407334875239296
R0_random,hgb,soft,B,107,85,192,0.8855772944982618
R0_random,hgb,soft,B/A,107,85,192,0.004612381742178447
R0_random,hgb,soft,B,111,82,193,0.8213114827508434
R0_random,hgb,soft,B/A,111,82,193,0.004255499910626133
R0_random,hgb,soft,B,116,78,194,0.4659743684771911
R0_random,hgb,soft,B/A,116,78,194,0.002401929734418511
R0_random,hgb,soft,B,116,79,195,-0.29251086331487386
R0_random,hgb,soft,B/A,116,79,195,-0.0015000557093070455
R0_random,hgb,soft,B,111,84,195,-0.03297440563710552
R0_random,hgb,soft,B/A,111,84,195,-0.00016909951608772055
R0_random,hgb,soft,B,109,86,195,0.10783186410981216
R0_random,hgb,soft,B/A,109,86,195,0.0005529839185118572
R0_random,hgb,soft,B,116,80,196,-1.7167911832195841
R0_random,hgb,soft,B/A,116,80,196,-0.008759138689895838
R0_random,hgb,soft,B,114,82,196,-1.231468770577294
R0_random,hgb,soft,B/A,114,82,196,-0.006283003931516806
R0_random,hgb,soft,B,111,85,196,0.4381646894651112
R0_random,hgb,soft,B/A,111,85,196,0.002235534129924037
R0_random,hgb,soft,B,112,85,197,1.1365048753154952
R0_random,hgb,soft,B/A,112,85,197,0.005769060280789315
R0_random,hgb,soft,B,115,83,198,1.296590446326718
R0_random,hgb,soft,B/A,115,83,198,0.006548436597609685
R0_random,hgb,soft,B,121,78,199,-0.3418441559556413
R0_random,hgb,soft,B/A,121,78,199,-0.0017178098289228208
R0_random,hgb,soft,B,119,80,199,-2.1127312895439445
R0_random,hgb,soft,B/A,119,80,199,-0.01061674014846203
R0_random,hgb,soft,B,117,83,200,-0.35975104258841384
R0_random,hgb,soft,B/A,117,83,200,-0.0017987552129420693
R0_random,hgb,soft,B,116,84,200,0.8355026637837
R0_random,hgb,soft,B/A,116,84,200,0.0041775133189185
R0_random,hgb,soft,B,113,87,200,2.148451025762597
R0_random,hgb,soft,B/A,113,87,200,0.010742255128812985
R0_random,hgb,soft,B,117,84,201,-1.175607208478823
R0_random,hgb,soft,B/A,117,84,201,-0.005848792081984193
R0_random,hgb,soft,B,122,80,202,-3.290801454954817
R0_random,hgb,soft,B/A,122,80,202,-0.01629109631165751
R0_random,hgb,soft,B,114,88,202,1.0177958820092954
R0_random,hgb,soft,B/A,114,88,202,0.005038593475293542
R0_random,hgb,soft,B,124,79,203,0.1314714186562469
R0_random,hgb,soft,B/A,124,79,203,0.0006476424564347133
R0_random,hgb,soft,B,118,85,203,1.3832430728809868
R0_random,hgb,soft,B/A,118,85,203,0.006814005285128013
R0_random,hgb,soft,B,115,88,203,3.5982309656646976
R0_random,hgb,soft,B/A,115,88,203,0.017725275692929546
R0_random,hgb,soft,B,117,87,204,0.9272231323586766
R0_random,hgb,soft,B/A,117,87,204,0.004545211433130768
R0_random,hgb,soft,B,125,80,205,-4.159410686119145
R0_random,hgb,soft,B/A,125,80,205,-0.020289808224971437
R0_random,hgb,soft,B,117,88,205,-0.04625552112247533
R0_random,hgb,soft,B/A,117,88,205,-0.0002256366884023182
R0_random,hgb,soft,B,125,81,206,-1.2868121986430197
R0_random,hgb,soft,B/A,125,81,206,-0.006246661158461259
R0_random,hgb,soft,B,124,82,206,-5.126797336983827
R0_random,hgb,soft,B/A,124,82,206,-0.024887365713513725
R0_random,hgb,soft,B,118,88,206,0.1589679838043594
R0_random,hgb,soft,B/A,118,88,206,0.0007716892417687351
R0_random,hgb,soft,B,117,89,206,3.4385471301420694
R0_random,hgb,soft,B/A,117,89,206,0.016691976359912958
R0_random,hgb,soft,B,127,80,207,2.0814870615390646
R0_random,hgb,soft,B/A,127,80,207,0.010055493050913356
R0_random,hgb,soft,B,125,82,207,-1.4971946547857442
R0_random,hgb,soft,B/A,125,82,207,-0.0072328244192548016
R0_random,hgb,soft,B,124,83,207,-1.345376612087648
R0_random,hgb,soft,B/A,124,83,207,-0.006499403923128734
R0_random,hgb,soft,B,121,86,207,1.3623979988892643
R0_random,hgb,soft,B/A,121,86,207,0.0065816328448756725
R0_random,hgb,soft,B,118,89,207,3.3426392830983787
R0_random,hgb,soft,B/A,118,89,207,0.01614801586037864
R0_random,hgb,soft,B,126,82,208,-3.637137823924604
R0_random,hgb,soft,B/A,126,82,208,-0.01748623953809906
R0_random,hgb,soft,B,124,84,208,-3.1095814040670575
R0_random,hgb,soft,B/A,124,84,208,-0.014949910596476238
R0_random,hgb,soft,B,122,86,208,-1.2091410373711824
R0_random,hgb,soft,B/A,122,86,208,-0.005813178064284531
R0_random,hgb,soft,B,128,81,209,-3.6613467497907095
R0_random,hgb,soft,B/A,128,81,209,-0.017518405501390954
R0_random,hgb,soft,B,127,82,209,-4.563992754721767
R0_random,hgb,soft,B/A,127,82,209,-0.02183728590775965
R0_random,hgb,soft,B,126,83,209,-4.311862199836241
R0_random,hgb,soft,B/A,126,83,209,-0.020630919616441347
R0_random,hgb,soft,B,124,85,209,-2.462414318403262
R0_random,hgb,soft,B/A,124,85,209,-0.011781886690924698
R0_random,hgb,soft,B,123,87,210,-1.7262779351988229
R0_random,hgb,soft,B/A,123,87,210,-0.008220371119994395
R0_random,hgb,soft,B,122,89,211,-1.0758365686876914
R0_random,hgb,soft,B/A,122,89,211,-0.005098751510368206
R0_random,hgb,soft,B,121,90,211,1.4389526253203258
R0_random,hgb,soft,B/A,121,90,211,0.006819680688721923
R0_random,hgb,soft,B,120,91,211,2.796607115710003
R0_random,hgb,soft,B/A,120,91,211,0.013254062159763047
R0_random,hgb,soft,B,125,87,212,-2.6508643401771224
R0_random,hgb,soft,B/A,125,87,212,-0.01250407707630718
R0_random,hgb,soft,B,122,90,212,-0.7762639039283386
R0_random,hgb,soft,B/A,122,90,212,-0.00366162218834122
R0_random,hgb,soft,B,132,81,213,2.5635839819346984
R0_random,hgb,soft,B/A,132,81,213,0.012035605548989194
R0_random,hgb,soft,B,129,84,213,-0.9253383726829725
R0_random,hgb,soft,B/A,129,84,213,-0.004344311608840247
R0_random,hgb,soft,B,128,85,213,-2.0030033487257697
R0_random,hgb,soft,B/A,128,85,213,-0.00940377159026183
R0_random,hgb,soft,B,123,90,213,-0.8554397125233208
R0_random,hgb,soft,B/A,123,90,213,-0.004016148885086014
R0_random,hgb,soft,B,132,82,214,3.8697210143270695
R0_random,hgb,soft,B/A,132,82,214,0.018082808478163875
R0_random,hgb,soft,B,125,89,214,5.171075701394329
R0_random,hgb,soft,B/A,125,89,214,0.024163905146702472
R0_random,hgb,soft,B,124,90,214,0.90550659753535
R0_random,hgb,soft,B/A,124,90,214,0.004231339240819393
R0_random,hgb,soft,B,123,91,214,2.6441638080611938
R0_random,hgb,soft,B/A,123,91,214,0.012355905645145765
R0_random,hgb,soft,B,124,92,216,0.08008691512941368
R0_random,hgb,soft,B/A,124,92,216,0.0003707727552287668
R0_random,hgb,soft,B,127,90,217,1.7196395906819362
R0_random,hgb,soft,B/A,127,90,217,0.007924606408672517
R0_random,hgb,soft,B,135,83,218,-0.53666504803914
R0_random,hgb,soft,B/A,135,83,218,-0.0024617662754088986
R0_random,hgb,soft,B,134,84,218,1.6959646776276713
R0_random,hgb,soft,B/A,134,84,218,0.007779654484530603
R0_random,hgb,soft,B,133,85,218,1.1245467305236616
R0_random,hgb,soft,B/A,133,85,218,0.005158471240934227
R0_random,hgb,soft,B,132,86,218,1.133979940912468
R0_random,hgb,soft,B/A,132,86,218,0.0052017428482223306
R0_random,hgb,soft,B,129,89,218,0.7497997677855892
R0_random,hgb,soft,B/A,129,89,218,0.0034394484760806848
R0_random,hgb,soft,B,126,92,218,0.8166918258359601
R0_random,hgb,soft,B/A,126,92,218,0.0037462927790640373
R0_random,hgb,soft,B,134,86,220,-0.9663201802034109
R0_random,hgb,soft,B/A,134,86,220,-0.00439236445547005
R0_random,hgb,soft,B,132,88,220,-0.4758581073933783
R0_random,hgb,soft,B/A,132,88,220,-0.0021629913972426285
R0_random,hgb,soft,B,130,90,220,-0.19935301679038275
R0_random,hgb,soft,B/A,130,90,220,-0.0009061500763199217
R0_random,hgb,soft,B,129,91,220,0.5217775699261438
R0_random,hgb,soft,B/A,129,91,220,0.002371716226937017
R0_random,hgb,soft,B,135,86,221,-1.47928882749261
R0_random,hgb,soft,B/A,135,86,221,-0.00669361460403896
R0_random,hgb,soft,B,132,89,221,-0.3204155634750805
R0_random,hgb,soft,B/A,132,89,221,-0.0014498441786202736
R0_random,hgb,soft,B,138,84,222,-2.3687788206934783
R0_random,hgb,soft,B/A,138,84,222,-0.01067017486798864
R0_random,hgb,soft,B,136,86,222,1.1838063024092662
R0_random,hgb,soft,B/A,136,86,222,0.005332460821663361
R0_random,hgb,soft,B,134,88,222,-0.13054109051267915
R0_random,hgb,soft,B/A,134,88,222,-0.0005880229302372936
R0_random,hgb,soft,B,131,91,222,-0.8780872460818046
R0_random,hgb,soft,B/A,131,91,222,-0.003955347955323443
R0_random,hgb,soft,B,138,85,223,-2.5664528206775685
R0_random,hgb,soft,B/A,138,85,223,-0.01150875704339717
R0_random,hgb,soft,B,132,91,223,0.16492969147907388
R0_random,hgb,soft,B/A,132,91,223,0.0007395950290541436
R0_random,hgb,soft,B,138,86,224,-0.5750012793944279
R0_random,hgb,soft,B/A,138,86,224,-0.0025669699972965523
R0_random,hgb,soft,B,137,87,224,2.1802762612496736
R0_random,hgb,soft,B/A,137,87,224,0.009733376166293186
